25|KEJADIAN 27:31|Ia juga menyediakan makanan yang enak, lalu membawanya kepada ayahnya. Katanya kepada ayahnya: “Bapa, bangunlah dan makan daging buruan masakan anakmu, agar engkau memberkati aku.”
26|KEJADIAN 28:11|Ia sampai di suatu tempat, dan bermalam di situ, karena matahari telah terbenam. Ia mengambil sebuah batu yang terletak di tempat itu dan dipakainya sebagai alas kepala, lalu membaringkan dirinya di tempat itu.
27|KEJADIAN 28:16|Ketika Yakub bangun dari tidurnya, berkatalah ia: “Sesungguhnya TUHAN ada di tempat ini, dan aku tidak mengetahuinya.”
28|KEJADIAN 28:18|Keesokan harinya pagi-pagi Yakub mengambil batu yang dipakainya sebagai alas kepala dan mendirikan itu menjadi tugu dan menuang minyak ke atasnya.
29|KEJADIAN 29:25|Tetapi pada waktu pagi tampaklah bahwa itu Lea! Lalu berkatalah Yakub kepada Laban: “Apakah yang kauperbuat terhadap aku ini? Bukankah untuk mendapat Rahel aku bekerja padamu? Mengapa engkau menipu aku?”
30|KEJADIAN 30:41|Dan setiap kali, apabila berkelamin kambing domba yang kuat, maka Yakub meletakkan dahan-dahan itu ke dalam palungan di depan mata kambing domba itu, supaya berkelamin dekat dahan-dahan itu.
31|KEJADIAN 30:42|Tetapi apabila datang kambing domba yang lemah, ia tidak meletakkan dahan-dahan itu ke dalamnya. Jadi hewan yang lemah untuk Laban dan yang kuat untuk Yakub.
32|KEJADIAN 31:1|Kedengaranlah kepada Yakub anak-anak Laban berkata demikian: “Yakub telah mengambil segala harta milik ayah kita dan dari harta itulah ia membangun segala kekayaannya.”
33|KEJADIAN 31:6|Juga kamu sendiri tahu, bahwa aku telah bekerja sekuat-kuatku pada ayahmu.
34|KEJADIAN 31:27|Mengapa engkau lari diam-diam dan mengakali aku? Mengapa engkau tidak memberitahu kepadaku, supaya aku menghantarkan engkau dengan sukacita dan nyanyian dengan rebana dan kecapi?
35|KEJADIAN 31:35|Lalu kata Rahel kepada ayahnya: “Janganlah bapa marah, karena aku tidak dapat bangun berdiri di depanmu, sebab aku sedang haid.” Dan Laban mencari dengan teliti, tetapi ia tidak menemui terafim itu.
36|KEJADIAN 31:55|Keesokan harinya pagi-pagi Laban mencium cucu-cucunya dan anak-anaknya serta memberkati mereka, kemudian pulanglah Laban kembali ke tempat tinggalnya.
37|KEJADIAN 32:22|Pada malam itu Yakub bangun dan ia membawa kedua isterinya, kedua budaknya perempuan dan kesebelas anaknya, dan menyeberang di tempat penyeberangan sungai Yabok.
38|KEJADIAN 32:24|Lalu tinggallah Yakub seorang diri. Dan seorang laki-laki bergulat dengan dia sampai fajar menyingsing.
39|KEJADIAN 32:26|Lalu kata orang itu: “Biarkanlah aku pergi, karena fajar telah menyingsing.” Sahut Yakub: “Aku tidak akan membiarkan engkau pergi, jika engkau tidak memberkati aku.”
40|KEJADIAN 32:31|Lalu tampaklah kepadanya matahari terbit, ketika ia telah melewati Pniel; dan Yakub pincang karena pangkal pahanya.
41|KEJADIAN 37:9|Lalu ia memimpikan pula mimpi yang lain, yang diceritakannya kepada saudara-saudaranya. Katanya: “Aku bermimpi pula: Tampak matahari, bulan dan sebelas bintang sujud menyembah kepadaku.”
42|KEJADIAN 38:19|Bangunlah perempuan itu, lalu pergi, ditanggalkannya telekungnya dan dikenakannya pula pakaian kejandaannya.
43|KEJADIAN 38:29|Ketika anak itu menarik tangannya kembali, keluarlah saudaranya laki-laki, dan bidan itu berkata: “Alangkah kuatnya engkau menembus ke luar,” maka anak itu dinamai Peres.
44|KEJADIAN 40:6|Ketika pada waktu pagi Yusuf datang kepada mereka, segera dilihatnya, bahwa mereka bersusah hati.
45|KEJADIAN 41:2|Tampaklah dari sungai Nil itu keluar tujuh ekor lembu yang indah bangunnya dan gemuk badannya; lalu memakan rumput yang di tepi sungai itu.
46|KEJADIAN 41:3|Kemudian tampaklah juga tujuh ekor lembu yang lain, yang keluar dari dalam sungai Nil itu, buruk bangunnya dan kurus badannya, lalu berdiri di samping lembu-lembu yang tadi, di tepi sungai itu.
47|KEJADIAN 41:4|Lembu-lembu yang buruk bangunnya dan kurus badannya itu memakan ketujuh ekor lembu yang indah bangunnya dan gemuk itu. Lalu terjagalah Firaun.
48|KEJADIAN 41:8|Pada waktu pagi gelisahlah hatinya, lalu disuruhnyalah memanggil semua ahli dan semua orang berilmu di Mesir. Firaun menceritakan mimpinya kepada mereka, tetapi seorang pun tidak ada yang dapat mengartikannya kepadanya.
49|KEJADIAN 41:19|Tetapi kemudian tampaklah juga keluar tujuh ekor lembu yang lain, kulit pemalut tulang, sangat buruk bangunnya dan kurus badannya; tidak pernah kulihat yang seburuk itu di seluruh tanah Mesir.
50|KEJADIAN 41:21|Lembu-lembu ini masuk ke dalam perutnya, tetapi walaupun telah masuk ke dalam perutnya, tidaklah kelihatan sedikit pun tandanya: bangunnya tetap sama buruknya seperti semula. Lalu terjagalah aku.
51|KEJADIAN 44:3|Ketika paginya hari terang tanah, orang melepas mereka beserta keledai mereka.
52|KEJADIAN 48:2|Ketika diberitahukan kepada Yakub: “Telah datang anakmu Yusuf kepadamu,” maka Israel mengumpulkan segenap kekuatannya dan duduklah ia di tempat tidurnya.
53|KEJADIAN 49:3|Ruben, engkaulah anak sulungku, kekuatanku dan permulaan kegagahanku, engkaulah yang terutama dalam keluhuran, yang terutama dalam kesanggupan.
54|KEJADIAN 49:9|ⓐ Yehuda adalah seperti anak singa: setelah menerkam, engkau naik ke suatu tempat yang tinggi, hai anakku; ia meniarap dan berbaring seperti singa jantan atau seperti singa betina; siapakah yang berani membangunkannya?
55|KEJADIAN 49:14|Isakhar adalah seperti keledai yang kuat tulangnya, yang meniarap diapit bebannya,
56|KEJADIAN 49:24|namun panahnya tetap kokoh dan lengan tangannya tinggal liat, oleh pertolongan Yang Mahakuat pelindung Yakub, oleh sebab gembalanya Gunung Batu Israel,
57|KEJADIAN 49:27|Benyamin adalah seperti serigala yang menerkam; pada waktu pagi ia memakan mangsanya dan pada waktu petang ia membagi-bagi rampasannya.”
58|KELUARAN 1:19|Jawab bidan-bidan itu kepada Firaun: “Sebab perempuan Ibrani tidak sama dengan perempuan Mesir; melainkan mereka kuat: sebelum bidan datang, mereka telah bersalin.”
59|KELUARAN 3:19|Tetapi Aku tahu, bahwa raja Mesir tidak akan membiarkan kamu pergi, kecuali dipaksa oleh tangan yang kuat.
60|KELUARAN 7:15|Pergilah kepada Firaun pada waktu pagi, pada waktu biasanya ia keluar ke sungai; nantikanlah dia di tepi sungai Nil dengan memegang di tanganmu tongkat yang tadinya berubah menjadi ular.
61|KELUARAN 9:13|Berfirmanlah TUHAN kepada Musa: “Bangunlah pagi-pagi dan berdirilah menantikan Firaun dan katakan kepadanya: Beginilah firman TUHAN, Allah orang Ibrani: Biarkanlah umat-Ku pergi, supaya mereka beribadah kepada-Ku.
62|KELUARAN 9:16|ⓑ akan tetapi inilah sebabnya Aku membiarkan engkau hidup, yakni supaya memperlihatkan kepadamu kekuatan-Ku, dan supaya nama-Ku dimasyhurkan di seluruh bumi.
63|KELUARAN 10:13|Lalu Musa mengulurkan tongkatnya ke atas tanah Mesir, dan TUHAN mendatangkan angin timur melintasi negeri itu, sehari-harian dan semalam-malaman, dan setelah hari pagi, angin timur membawa belalang.
64|KELUARAN 10:23|Tidak ada orang yang dapat melihat temannya, juga tidak ada orang yang dapat bangun dari tempatnya selama tiga hari; tetapi pada semua orang Israel ada terang di tempat kediamannya.
65|KELUARAN 12:10|Janganlah kamu tinggalkan apa-apa dari daging itu sampai pagi; apa yang tinggal sampai pagi kamu bakarlah habis dengan api.
66|KELUARAN 12:30|Lalu bangunlah Firaun pada malam itu, bersama semua pegawainya dan semua orang Mesir; dan kedengaranlah seruan yang hebat di Mesir, sebab tidak ada rumah yang tidak kematian.
67|KELUARAN 12:31|Lalu pada malam itu dipanggilnyalah Musa dan Harun, katanya: “Bangunlah, keluarlah dari tengah-tengah bangsaku, baik kamu maupun orang Israel; pergilah, beribadahlah kepada TUHAN, seperti katamu itu.
68|KELUARAN 13:9|Hal itu bagimu harus menjadi tanda pada tanganmu dan menjadi peringatan di dahimu, supaya hukum TUHAN ada di bibirmu; sebab dengan tangan yang kuat TUHAN telah membawa engkau keluar dari Mesir.
69|KELUARAN 13:14|Dan apabila anakmu akan bertanya kepadamu di kemudian hari: Apakah artinya itu? maka haruslah engkau berkata kepadanya: Dengan kekuatan tangan-Nya TUHAN telah membawa kita keluar dari Mesir, dari rumah perbudakan.
70|KELUARAN 13:16|Hal itu harus menjadi tanda pada tanganmu dan menjadi lambang di dahimu, sebab dengan kekuatan tangan-Nya TUHAN membawa kita keluar dari Mesir.”
71|KELUARAN 14:24|Dan pada waktu jaga pagi, TUHAN yang di dalam tiang api dan awan itu memandang kepada tentara orang Mesir, lalu dikacaukan-Nya tentara orang Mesir itu.
72|KELUARAN 14:27|Musa mengulurkan tangannya ke atas laut, maka menjelang pagi berbaliklah air laut ke tempatnya, sedang orang Mesir lari menuju air itu; demikianlah TUHAN mencampakkan orang Mesir ke tengah-tengah laut.
73|KELUARAN 15:2|ⓑ TUHAN itu kekuatanku dan mazmurku, Ia telah menjadi keselamatanku. Ia Allahku, kupuji Dia, Ia Allah bapaku, kuluhurkan Dia.
74|KELUARAN 15:13|Dengan kasih setia-Mu Engkau menuntun umat yang telah Kautebus; dengan kekuatan-Mu Engkau membimbingnya ke tempat kediaman-Mu yang kudus.
75|KELUARAN 16:7|Dan besok pagi kamu melihat kemuliaan TUHAN, karena Ia telah mendengar sungut-sungutmu kepada-Nya. Sebab, apalah kami ini maka kamu bersungut-sungut kepada kami?”
76|KELUARAN 16:13|Pada waktu petang datanglah berduyun-duyun burung puyuh yang menutupi perkemahan itu; dan pada waktu pagi terletaklah embun sekeliling perkemahan itu.
77|KELUARAN 16:19|Musa berkata kepada mereka: “Seorang pun tidak boleh meninggalkan dari padanya sampai pagi.”
78|KELUARAN 16:20|Tetapi ada yang tidak mendengarkan Musa dan meninggalkan dari padanya sampai pagi, lalu berulat dan berbau busuk. Maka Musa menjadi marah kepada mereka.
79|KELUARAN 16:21|Setiap pagi mereka memungutnya, tiap-tiap orang menurut keperluannya; tetapi ketika matahari panas, cairlah itu.
80|KELUARAN 17:11|Dan terjadilah, apabila Musa mengangkat tangannya, lebih kuatlah Israel, tetapi apabila ia menurunkan tangannya, lebih kuatlah Amalek.
81|KELUARAN 18:9|Bersukacitalah Yitro tentang segala kebaikan, yang dilakukan TUHAN kepada orang Israel, bahwa Ia telah menyelamatkan mereka dari tangan orang Mesir.
82|KELUARAN 18:13|ⓑ Keesokan harinya duduklah Musa mengadili di antara bangsa itu; dan bangsa itu berdiri di depan Musa, dari pagi sampai petang.
83|KELUARAN 19:16|ⓒ ⓓ Dan terjadilah pada hari ketiga, pada waktu terbit fajar, ada guruh dan kilat dan awan padat di atas gunung dan bunyi sangkakala yang sangat keras, sehingga gemetarlah seluruh bangsa yang ada di perkemahan.
84|KELUARAN 22:3|tetapi jika pembunuhan itu terjadi setelah matahari terbit, maka ia berhutang darah. Pencuri itu harus membayar ganti kerugian sepenuhnya; jika ia orang yang tak punya, ia harus dijual ganti apa yang dicurinya itu.
85|KELUARAN 22:26|ⓖ Jika engkau sampai mengambil jubah temanmu sebagai gadai, maka haruslah engkau mengembalikannya kepadanya sebelum matahari terbenam,
86|KELUARAN 23:18|Janganlah kaupersembahkan darah korban sembelihan yang kepada-Ku beserta sesuatu yang beragi, dan janganlah lemak korban hari raya-Ku bermalam sampai pagi.
87|KELUARAN 24:4|Lalu Musa menuliskan segala firman TUHAN itu. Keesokan harinya pagi-pagi didirikannyalah mezbah di kaki gunung itu, dengan dua belas tugu sesuai dengan kedua belas suku Israel.
88|KELUARAN 24:10|Lalu mereka melihat Allah Israel; kaki-Nya berjejak pada sesuatu yang buatannya seperti lantai dari batu nilam dan yang terangnya seperti langit yang cerah.
89|KELUARAN 24:13|Lalu bangunlah Musa dengan Yosua, abdinya, maka naiklah Musa ke atas gunung Allah itu.
90|KELUARAN 25:37|Haruslah kaubuat pada kandil itu tujuh lampu dan lampu-lampu itu haruslah dipasang di atas kandil itu, sehingga diterangi yang di depannya.
91|KELUARAN 29:34|Jika ada yang tinggal dari daging persembahan pentahbisan dan dari roti itu sampai pagi, haruslah kaubakar habis yang tinggal itu dengan api, janganlah dimakan, sebab persembahan kudus semuanya itu.
92|KELUARAN 29:39|Domba yang satu haruslah kauolah pada waktu pagi dan domba yang lain kauolah pada waktu senja.
93|KELUARAN 29:41|Domba yang lain haruslah kauolah pada waktu senja; sama seperti korban sajian dan korban curahannya pada waktu pagi harus engkau mengolahnya sebagai persembahan yang harum, suatu korban api-apian bagi TUHAN,
94|KELUARAN 30:7|Di atasnya haruslah Harun membakar ukupan dari wangi-wangian; tiap-tiap pagi, apabila ia membersihkan lampu-lampu, haruslah ia membakarnya.
95|KELUARAN 32:6|ⓓ Dan keesokan harinya pagi-pagi maka mereka mempersembahkan korban bakaran dan korban keselamatan, sesudah itu duduklah bangsa itu untuk makan dan minum; kemudian bangunlah mereka dan bersukaria.
96|KELUARAN 32:17|Ketika Yosua mendengar suara bangsa itu bersorak, berkatalah ia kepada Musa: “Ada bunyi sorak peperangan kedengaran di perkemahan.”
97|KELUARAN 33:8|Apabila Musa keluar pergi ke kemah itu, bangunlah seluruh bangsa itu dan berdirilah mereka, masing-masing di pintu kemahnya, dan mereka mengikuti Musa dengan matanya, sampai ia masuk ke dalam kemah.
98|KELUARAN 33:10|Setelah seluruh bangsa itu melihat, bahwa tiang awan berhenti di pintu kemah, maka mereka bangun dan sujud menyembah, masing-masing di pintu kemahnya.
99|KELUARAN 34:2|Bersiaplah menjelang pagi dan naiklah pada waktu pagi ke atas gunung Sinai; berdirilah di sana menghadap Aku di puncak gunung itu.
100|KELUARAN 34:4|Lalu Musa memahat dua loh batu sama dengan yang mula-mula; bangunlah ia pagi-pagi dan naiklah ia ke atas gunung Sinai, seperti yang diperintahkan TUHAN kepadanya, dan membawa kedua loh batu itu di tangannya.
101|KELUARAN 34:25|ⓚ Janganlah darah korban sembelihan yang kepada-Ku kaupersembahkan beserta sesuatu yang beragi, dan janganlah ada dari korban sembelihan pada hari raya Paskah bermalam sampai pagi.
102|IMAMAT 7:15|Dan daging korban syukur yang menjadi korban keselamatannya itu haruslah dimakan pada hari dipersembahkannya itu. Sedikit pun dari padanya janganlah ditinggalkan sampai pagi.
103|IMAMAT 9:17|Selanjutnya dibawanyalah korban sajian dan diambilnya segenggam dari padanya, lalu dibakarnya di atas mezbah, di samping korban bakaran pada waktu pagi.
104|IMAMAT 9:24|Dan keluarlah api dari hadapan TUHAN, lalu menghanguskan korban bakaran dan segala lemak di atas mezbah. Tatkala seluruh bangsa itu melihatnya, bersorak-sorailah mereka, lalu sujud menyembah.
105|IMAMAT 11:24|Semua yang berikut akan menajiskan kamu — setiap orang yang kena kepada bangkainya, menjadi najis sampai matahari terbenam,
106|IMAMAT 11:25|dan setiap orang yang ada membawa dari bangkainya haruslah mencuci pakaiannya, dan ia menjadi najis sampai matahari terbenam —,
107|IMAMAT 11:28|Dan siapa yang membawa bangkainya, haruslah mencuci pakaiannya dan ia menjadi najis sampai matahari terbenam. Haram semuanya itu bagimu.
108|IMAMAT 11:31|Itulah semuanya yang haram bagimu di antara segala binatang yang mengeriap. Setiap orang yang kena kepada binatang-binatang itu sesudah binatang-binatang itu mati, menjadi najis sampai matahari terbenam.
109|IMAMAT 11:39|Apabila mati salah seekor binatang yang menjadi makanan bagimu, maka siapa yang kena kepada bangkainya menjadi najis sampai matahari terbenam.
110|IMAMAT 14:46|Dan orang yang masuk ke dalam rumah itu selama rumah itu ditutup, menjadi najis sampai matahari terbenam.
111|IMAMAT 15:5|Setiap orang yang kena kepada tempat tidurnya haruslah mencuci pakaiannya, membasuh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
112|IMAMAT 15:6|Siapa yang duduk di atas barang yang telah diduduki oleh orang yang demikian haruslah mencuci pakaiannya, membasuh tubuhnya dengan air, dan ia menjadi najis sampai matahari terbenam.
113|IMAMAT 15:7|Siapa yang kena kepada tubuh orang yang demikian, haruslah mencuci pakaiannya, membasuh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
114|IMAMAT 15:8|Apabila orang yang demikian meludahi orang yang tahir, haruslah orang ini mencuci pakaiannya, membasuh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
115|IMAMAT 15:11|Dan setiap orang yang kena pada orang yang demikian, sedang orang ini tidak mencuci tangan dahulu dengan air, haruslah mencuci pakaiannya, membasuh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
116|IMAMAT 15:16|Apabila seorang laki-laki tertumpah maninya, ia harus membasuh seluruh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
117|IMAMAT 15:17|Setiap pakaian dan setiap kulit, yang kena tumpahan mani itu, haruslah dicuci dengan air dan menjadi najis sampai matahari terbenam.
118|IMAMAT 15:18|Juga seorang perempuan, kalau seorang laki-laki tidur dengan dia dengan ada tumpahan mani, maka keduanya harus membasuh tubuhnya dengan air dan mereka menjadi najis sampai matahari terbenam.
119|IMAMAT 15:21|Setiap orang yang kena kepada tempat tidur perempuan itu haruslah mencuci pakaiannya, membasuh tubuhnya dengan air dan ia menjadi najis sampai matahari terbenam.
120|IMAMAT 15:22|Setiap orang yang kena kepada sesuatu barang yang diduduki perempuan itu haruslah mencuci pakaiannya, membasuh diri dengan air dan ia menjadi najis sampai matahari terbenam.
121|IMAMAT 15:23|Juga pada waktu ia kena kepada sesuatu yang ada di tempat tidur atau di atas barang yang diduduki perempuan itu, ia menjadi najis sampai matahari terbenam.
122|IMAMAT 15:27|Setiap orang yang kena kepada barang-barang itu menjadi najis, dan ia harus mencuci pakaiannya, membasuh tubuhnya dengan air, dan ia menjadi najis sampai matahari terbenam.
123|IMAMAT 19:17|ⓙ Janganlah engkau membenci saudaramu di dalam hatimu, tetapi engkau harus berterus terang menegor orang sesamamu dan janganlah engkau mendatangkan dosa kepada dirimu karena dia.
124|IMAMAT 19:32|Engkau harus bangun berdiri di hadapan orang ubanan dan engkau harus menaruh hormat kepada orang yang tua dan engkau harus takut akan Allahmu; Akulah TUHAN.
125|IMAMAT 22:6|orang yang kena kepada yang demikian itu menjadi najis sampai matahari terbenam dan janganlah ia makan dari persembahan-persembahan kudus, sebelum ia membasuh tubuhnya dengan air.
126|IMAMAT 22:7|Sesudah matahari terbenam, barulah ia menjadi tahir dan sesudah itu bolehlah ia makan dari persembahan-persembahan kudus itu, karena itulah yang menjadi makanannya.
127|IMAMAT 22:30|Pada hari itu juga korban itu harus dimakan; janganlah kamu tinggalkan apa-apa dari padanya sampai pagi; Akulah TUHAN.
128|IMAMAT 24:3|Harun harus tetap mengatur lampu-lampu itu di depan tabir yang menutupi tabut hukum, di dalam Kemah Pertemuan, dari petang sampai pagi, di hadapan TUHAN. Itulah suatu ketetapan untuk selama-lamanya bagimu turun-temurun.
129|BILANGAN 1:13|dari suku Asyer: Pagiel bin Okhran;
130|BILANGAN 2:27|Yang berkemah di dekatnya ialah suku Asyer. Pemimpin bani Asyer ialah Pagiel bin Okhran.
131|BILANGAN 7:72|Pada hari kesebelas: pemimpin bani Asyer, Pagiel bin Okhran.
132|BILANGAN 7:77|dan untuk korban keselamatan dua ekor lembu, lima ekor domba jantan, lima ekor kambing jantan dan lima ekor domba berumur setahun. Itulah persembahan Pagiel bin Okhran.
133|BILANGAN 9:12|ⓑ Janganlah mereka meninggalkan sebagian dari padanya sampai pagi, dan satu tulang pun tidak boleh dipatahkan mereka. Menurut segala ketetapan Paskah haruslah mereka merayakannya.
134|BILANGAN 9:15|ⓒ Pada hari didirikan Kemah Suci, maka awan itu menutupi Kemah Suci, kemah hukum Allah; dan pada waktu malam sampai pagi awan itu ada di atas Kemah Suci, kelihatan seperti api.
135|BILANGAN 9:21|Ada kalanya awan itu tinggal dari petang sampai pagi; ketika awan itu naik pada waktu pagi, mereka pun berangkatlah; baik pada waktu siang baik pada waktu malam, apabila awan itu naik, mereka pun berangkatlah.
136|BILANGAN 10:26|yang mengepalai laskar suku bani Asyer ialah Pagiel bin Okhran;
137|BILANGAN 12:8|Berhadap-hadapan Aku berbicara dengan dia, terus terang, bukan dengan teka-teki, dan ia memandang rupa TUHAN. Mengapakah kamu tidak takut mengatai hamba-Ku Musa?”
138|BILANGAN 13:18|dan amat-amatilah bagaimana keadaan negeri itu, apakah bangsa yang mendiaminya kuat atau lemah, apakah mereka sedikit atau banyak;
139|BILANGAN 13:28|Hanya, bangsa yang diam di negeri itu kuat-kuat dan kota-kotanya berkubu dan sangat besar, juga keturunan Enak telah kami lihat di sana.
140|BILANGAN 13:31|Tetapi orang-orang yang pergi ke sana bersama-sama dengan dia berkata: “Kita tidak dapat maju menyerang bangsa itu, karena mereka lebih kuat dari pada kita.”
141|BILANGAN 14:12|Aku akan memukul mereka dengan penyakit sampar dan melenyapkan mereka, tetapi engkau akan Kubuat menjadi bangsa yang lebih besar dan lebih kuat dari pada mereka.”
142|BILANGAN 14:13|ⓑ Lalu berkatalah Musa kepada TUHAN: “Jikalau hal itu kedengaran kepada orang Mesir, padahal Engkau telah menuntun bangsa ini dengan kekuatan-Mu dari tengah-tengah mereka,
143|BILANGAN 14:17|Jadi sekarang, biarlah kiranya kekuatan TUHAN itu nyata kebesarannya, seperti yang Kaufirmankan:
144|BILANGAN 14:40|Dan keesokan harinya bangunlah mereka pagi-pagi hendak naik ke puncak gunung sambil berkata: “Sekarang kita hendak maju ke negeri yang difirmankan TUHAN itu; memang kita telah berbuat dosa.”
145|BILANGAN 19:7|Kemudian haruslah imam mencuci pakaiannya dan membasuh tubuhnya dengan air, sesudah itu masuk ke tempat perkemahan, dan imam itu najis sampai matahari terbenam.
146|BILANGAN 19:8|Orang yang membakar habis lembu itu haruslah mencuci pakaiannya dengan air dan membasuh tubuhnya dengan air, dan ia najis sampai matahari terbenam.
147|BILANGAN 19:22|Segala yang diraba orang yang najis itu menjadi najis dan orang yang kena kepadanya menjadi najis juga sampai matahari terbenam.”
148|BILANGAN 20:20|Tetapi jawab mereka: “Tidak boleh kamu lalu.” Maka keluarlah orang Edom menghadapi mereka dengan banyak rakyatnya dan dengan tentara yang kuat.
149|BILANGAN 21:24|Tetapi orang Israel mengalahkan dia dengan mata pedang dan menduduki negerinya dari sungai Arnon sampai ke sungai Yabok, sampai kepada bani Amon, sebab batas daerah bani Amon itu kuat.
150|BILANGAN 21:27|Itulah sebabnya penyair-penyair berkata: “Datanglah ke Hesybon, baiklah dibangun dan baiklah diperkuat kota kediaman Sihon itu!
151|BILANGAN 22:13|Bangunlah Bileam pada waktu pagi, lalu berkata kepada pemuka-pemuka Balak: “Pulanglah ke negerimu, sebab TUHAN tidak mengizinkan aku pergi bersama-sama dengan kamu.”
152|BILANGAN 22:21|Lalu bangunlah Bileam pada waktu pagi, dipelanainyalah keledainya yang betina, dan pergi bersama-sama dengan pemuka-pemuka Moab.
153|BILANGAN 23:4|Maka Allah menemui Bileam, lalu Bileam berkata kepada-Nya: “Ketujuh mezbah itu telah kuatur, dan kupersembahkan seekor lembu jantan dan seekor domba jantan di atas setiap mezbah.”
154|BILANGAN 23:18|Lalu diucapkannyalah sanjaknya, katanya: “Bangunlah, hai Balak, dan dengarlah; pasanglah telingamu mendengarkan aku, ya anak Zipor.
155|BILANGAN 23:22|Allah, yang membawa mereka keluar dari Mesir, adalah bagi mereka seperti tanduk kekuatan lembu hutan,
156|BILANGAN 24:9|ⓐ Ia meniarap dan merebahkan diri sebagai singa jantan, dan sebagai singa betina; siapakah yang berani membangunkannya? Diberkatilah orang yang memberkati engkau, dan terkutuklah orang yang mengutuk engkau!”
157|BILANGAN 25:4|lalu berfirmanlah TUHAN kepada Musa: “Tangkaplah semua orang yang mengepalai bangsa itu dan gantunglah mereka di hadapan TUHAN di tempat terang, supaya murka TUHAN yang bernyala-nyala itu surut dari pada Israel.”
