52|MAZMUR 73:26|Allah adalah kekuatan hatiku untuk selama-lamanya.
53|FILIPI 1:6|Dia yang memulai pekerjaan baik akan menyempurnakannya.
54|2 TAWARIKH 16:9|Mata TUHAN menjelajah seluruh bumi.
55|MAZMUR 37:23|TUHAN menetapkan langkah orang yang hidupnya berkenan.
56|YOHANES 10:10|Aku datang supaya mereka mempunyai hidup berlimpah.
57|EFESUS 6:10|Hendaklah kamu kuat di dalam Tuhan.
58|MAZMUR 138:8|TUHAN akan menyelesaikan rencana-Nya bagiku.
59|YESAYA 25:1|Engkau setia, rancangan-Mu teguh sejak dahulu.
60|1 KORINTUS 15:58|Berdirilah teguh dan giatlah selalu dalam pekerjaan Tuhan.
61|MAZMUR 119:105|Firman-Mu adalah pelita bagi kakiku.
62|YESAYA 60:1|Bangkitlah, menjadi teranglah.
63|MAZMUR 5:4|Pada waktu pagi Engkau mendengar suaraku.
64|RATAPAN 3:25|TUHAN itu baik bagi orang yang berharap kepada-Nya.
65|MAZMUR 16:8|Aku senantiasa memandang kepada TUHAN.
66|AMSAL 4:18|Jalan orang benar bercahaya makin terang.
67|MAZMUR 112:7|Hatinya teguh, penuh kepercayaan kepada TUHAN.
68|YOHANES 8:12|Akulah terang dunia.
69|ROMA 12:12|Bersukacitalah dalam pengharapan.
70|YESAYA 35:4|Kuatkanlah hati, jangan takut.
71|MAZMUR 37:39|TUHAN adalah benteng pada waktu kesesakan.
72|ULANGAN 33:27|Allah yang kekal adalah tempat perlindunganmu.
73|MAZMUR 40:2|Ia menegakkan kakiku di atas batu.
74|FILIPI 4:6|Janganlah hendaknya kamu khawatir tentang apa pun.
75|MAZMUR 55:23|Serahkanlah kuatirmu kepada TUHAN.
76|YESAYA 41:13|Jangan takut, Aku akan menolong engkau.
77|MAZMUR 145:18|TUHAN dekat kepada setiap orang yang berseru kepada-Nya.
78|YOHANES 15:5|Barangsiapa tinggal di dalam Aku, ia berbuah banyak.
79|2 KORINTUS 12:9|Kasih karunia-Ku cukup bagimu.
80|MAZMUR 18:30|Jalan Allah sempurna dan firman-Nya teruji.
81|MAZMUR 46:6|TUHAN semesta alam menyertai kita.
82|YESAYA 40:29|Dia memberi kekuatan kepada yang lelah.
83|MAZMUR 63:2|Jiwaku haus kepada-Mu, ya Allah.
84|AMSAL 3:6|Akuilah Dia dalam segala lakumu.
85|MAZMUR 86:11|Tunjukkanlah jalan-Mu kepadaku, ya TUHAN.
86|YESAYA 26:3|Engkau menjaga dalam damai orang yang percaya kepada-Mu.
87|YOHANES 6:35|Akulah roti hidup.
88|MAZMUR 119:114|Engkaulah perlindungan dan perisaiku.
89|IBRANI 4:16|Marilah menghampiri takhta kasih karunia dengan penuh keberanian.
90|MAZMUR 130:5|Aku berharap kepada TUHAN.
91|YESAYA 55:11|Firman-Ku tidak akan kembali dengan sia-sia.
92|MAZMUR 143:10|Ajarlah aku melakukan kehendak-Mu.
93|ROMA 5:5|Pengharapan tidak mengecewakan.
94|MAZMUR 25:5|Tuntunlah aku dalam kebenaran-Mu.
95|FILIPI 1:21|Hidup adalah Kristus.
96|MAZMUR 9:11|Orang yang mencari Engkau tidak Kautinggalkan.
97|YESAYA 52:12|TUHAN berjalan di depanmu.
98|MAZMUR 119:133|Teguhkanlah langkahku dengan firman-Mu.
99|2 TESALONIKA 3:3|Tuhan setia dan akan menguatkan kamu.
100|MAZMUR 92:3|Pada waktu pagi memberitakan kasih setia-Mu.
101|MAZMUR 27:13|Aku percaya akan melihat kebaikan TUHAN.
102|YEREMIA 31:3|Aku mengasihi engkau dengan kasih yang kekal.
103|YESAYA 43:1|Jangan takut, Aku telah memanggil engkau.
104|MAZMUR 37:4|Bergembiralah karena TUHAN.
105|FILIPI 4:7|Damai sejahtera Allah akan memelihara hatimu.
106|MAZMUR 89:2|Kasih setia TUHAN tetap untuk selama-lamanya.
107|YOHANES 11:25|Akulah kebangkitan dan hidup.
108|AMSAL 2:6|TUHANlah yang memberikan hikmat.
109|MAZMUR 18:3|TUHAN adalah gunung batuku dan penyelamatku.
110|EFESUS 2:10|Kita diciptakan untuk melakukan pekerjaan baik.
111|MAZMUR 138:3|Pada hari aku berseru, Engkau menjawab aku.
112|YESAYA 58:8|Terangmu akan merekah seperti fajar.
113|IBRANI 6:19|Pengharapan itu adalah sauh yang kuat bagi jiwa.
114|MAZMUR 94:19|Penghiburan-Mu menyenangkan jiwaku.
115|ROMA 8:37|Kita lebih dari orang-orang yang menang.
116|MAZMUR 119:50|Janji-Mu memberi aku hidup.
117|YOHANES 14:6|Akulah jalan, kebenaran, dan hidup.
118|MAZMUR 54:6|TUHAN adalah penopang hidupku.
119|2 KORINTUS 4:16|Jangan tawar hati, batin kita diperbarui.
120|MAZMUR 13:6|Aku mau menyanyi kepada TUHAN karena kebaikan-Nya.
121|MAZMUR 36:10|Pada-Mu ada sumber kehidupan.
122|YESAYA 33:2|Jadilah lengan kekuatan kami setiap pagi.
123|MAZMUR 90:14|Kenyangkanlah kami dengan kasih setia-Mu setiap pagi.
124|YOHANES 1:4|Di dalam Dia ada hidup.
125|AMSAL 8:17|Aku mengasihi orang yang mengasihi aku.
126|MAZMUR 119:11|Firman-Mu kusimpan dalam hatiku.
127|YESAYA 61:10|Aku bersukacita di dalam TUHAN.
128|ROMA 12:2|Berubahlah oleh pembaruan budimu.
129|MAZMUR 28:8|TUHAN adalah kekuatan umat-Nya.
130|FILIPI 2:13|Allah mengerjakan kemauan dan pekerjaanmu.
131|MAZMUR 145:9|TUHAN itu baik kepada semua orang.
132|YOHANES 15:7|Tinggallah di dalam Aku.
133|YESAYA 49:16|Engkau terukir di telapak tangan-Ku.
134|MAZMUR 57:11|Kasih setia-Mu menjulang ke langit.
135|EFESUS 3:17|Kristus diam di dalam hatimu oleh iman.
136|MAZMUR 71:5|Engkaulah harapanku sejak masa muda.
137|1 PETRUS 2:9|Kamu dipanggil keluar dari kegelapan kepada terang-Nya.
138|MAZMUR 119:130|Firman-Mu memberi terang.
139|YAKOBUS 1:17|Setiap pemberian yang baik berasal dari atas.
140|MAZMUR 103:2|Pujilah TUHAN dan jangan lupakan segala kebaikan-Nya.
141|YESAYA 30:15|Dalam tinggal tenang dan percaya terletak kekuatanmu.
142|MAZMUR 16:11|Di hadapan-Mu ada sukacita berlimpah-limpah.
143|YOHANES 14:23|Barangsiapa mengasihi Aku, ia akan menuruti firman-Ku.
144|MAZMUR 84:6|Berbahagialah orang yang kekuatannya di dalam Engkau.
145|YESAYA 40:8|Firman Allah kita tetap untuk selama-lamanya.
146|ROMA 15:4|Kitab Suci memberi pengharapan kepada kita.
147|MAZMUR 119:165|Besarlah ketenteraman pada orang yang mencintai Taurat-Mu.
148|EFESUS 5:8|Hiduplah sebagai anak-anak terang.
149|MAZMUR 31:15|Masa hidupku ada dalam tangan-Mu.
150|YESAYA 12:3|Kamu akan menimba air dengan kegirangan dari mata air keselamatan.
151|MAZMUR 34:11|Marilah, dengarkanlah aku, takut akan TUHAN akan kuajarkan kepadamu.
152|FILIPI 2:5|Hendaklah kamu memiliki pikiran dan perasaan Kristus.
153|MAZMUR 100:5|TUHAN itu baik, kasih setia-Nya untuk selama-lamanya.
154|YOHANES 8:31|Tinggallah dalam firman-Ku.
155|MAZMUR 111:10|Takut akan TUHAN adalah permulaan hikmat.
156|KOLOSE 3:15|Hendaklah damai sejahtera Kristus memerintah dalam hatimu.
157|MAZMUR 19:8|Titah TUHAN itu tepat, menyukakan hati.
158|YESAYA 50:4|Tuhan ALLAH memberi kepadaku lidah seorang murid.
159|ROMA 12:21|Kalahkanlah kejahatan dengan kebaikan.
160|MAZMUR 33:21|Hati kita bersukacita karena nama-Nya yang kudus.
161|YEREMIA 32:17|Tidak ada yang mustahil bagi-Mu.
162|MAZMUR 18:2|TUHAN adalah gunung batuku, kubu pertahananku, dan penyelamatku.
163|YOHANES 15:9|Tinggallah di dalam kasih-Ku.
164|MAZMUR 119:35|Biarlah aku hidup menurut petunjuk perintah-Mu.
165|YESAYA 65:24|Sebelum mereka memanggil, Aku sudah menjawab.
166|ROMA 8:38|Tidak ada yang dapat memisahkan kita dari kasih Allah.
167|MAZMUR 147:11|TUHAN berkenan kepada orang yang berharap pada kasih setia-Nya.
168|IBRANI 12:2|Marilah kita melakukannya dengan mata yang tertuju kepada Yesus.
169|MAZMUR 85:13|TUHAN akan memberikan yang baik.
170|FILIPI 4:5|Tuhan sudah dekat.
171|MAZMUR 143:11|Hidupkanlah aku oleh karena nama-Mu, ya TUHAN.
172|YESAYA 51:11|Sukacita abadi akan meliputi mereka.
173|KOLOSE 3:2|Pikirkanlah perkara yang di atas.
174|MAZMUR 37:31|Taurat Allah ada di dalam hatinya.
175|YOHANES 1:16|Dari kepenuhan-Nya kita menerima kasih karunia.
176|MAZMUR 25:10|Segala jalan TUHAN adalah kasih setia dan kebenaran.
177|2 TIMOTIUS 2:13|Dia tetap setia.
178|MAZMUR 146:5|Berbahagialah orang yang berharap kepada TUHAN.
179|YESAYA 41:17|Aku, TUHAN, akan menjawab mereka.
180|MAZMUR 92:14|Mereka tetap berbuah pada masa tua.
181|MAZMUR 145:19|TUHAN memenuhi keinginan orang yang takut akan Dia.
182|YESAYA 54:17|Tidak ada senjata yang berhasil melawan engkau.
183|YOHANES 10:27|Domba-domba-Ku mendengarkan suara-Ku.
184|MAZMUR 37:28|TUHAN mengasihi orang yang hidup benar.
185|AMSAL 10:22|Berkat TUHANlah yang menjadikan kaya.
186|ROMA 10:17|Iman timbul dari pendengaran akan firman Kristus.
187|MAZMUR 119:24|Peringatan-Mu menjadi kesukaanku.
188|1 PETRUS 1:25|Firman Tuhan tetap untuk selama-lamanya.
189|MAZMUR 86:5|Engkau baik dan suka mengampuni.
190|YESAYA 25:9|Inilah Allah kita, kepada-Nya kita berharap.
191|FILIPI 3:14|Aku berlari kepada tujuan untuk memperoleh hadiah sorgawi.
192|MAZMUR 1:3|Apa pun yang diperbuatnya berhasil.
193|YOHANES 16:24|Mintalah, maka sukacitamu menjadi penuh.
194|MAZMUR 40:17|TUHAN memikirkan aku.
195|IBRANI 10:35|Janganlah melepaskan kepercayaanmu.
196|MAZMUR 138:7|Tangan kanan-Mu menyelamatkan aku.
197|YESAYA 44:22|Kembalilah kepada-Ku, sebab Aku telah menebus engkau.
198|ROMA 6:23|Karunia Allah ialah hidup yang kekal dalam Kristus Yesus.
199|MAZMUR 30:6|Pada waktu petang datang tangisan, tetapi pada pagi hari terdengar sorak-sorai.
200|EFESUS 6:11|Kenakanlah seluruh perlengkapan senjata Allah.
201|MAZMUR 63:4|Aku hendak memuji Engkau seumur hidupku.
202|YESAYA 58:9|Apabila engkau berseru, TUHAN akan menjawab.
203|YOHANES 17:17|Firman-Mu adalah kebenaran.
204|MAZMUR 34:19|TUHAN itu dekat kepada orang yang patah hati.
205|AMSAL 4:23|Jagalah hatimu dengan segala kewaspadaan.
206|ROMA 15:7|Terimalah seorang akan yang lain.
207|MAZMUR 119:18|Bukalah mataku melihat keajaiban firman-Mu.
208|IBRANI 13:8|Yesus Kristus tetap sama, dahulu, sekarang, dan selama-lamanya.
209|MAZMUR 31:24|Kuatkanlah hatimu, hai semua yang berharap kepada TUHAN.
210|YESAYA 55:6|Carilah TUHAN selama Ia berkenan ditemui.
211|FILIPI 2:14|Lakukanlah segala sesuatu tanpa bersungut-sungut.
212|MAZMUR 66:20|Terpujilah Allah yang tidak menolak doaku.
213|YOHANES 8:36|Apabila Anak memerdekakan kamu, kamu benar-benar merdeka.
214|MAZMUR 119:2|Berbahagialah orang yang mencari TUHAN dengan segenap hati.
215|2 KORINTUS 3:17|Di mana Roh Tuhan berada, di situ ada kemerdekaan.
216|MAZMUR 121:8|TUHAN akan menjaga keluar masukmu dari sekarang sampai selama-lamanya.
217|YESAYA 26:12|Engkau mengaruniakan damai sejahtera kepada kami.
218|ROMA 5:1|Kita hidup dalam damai sejahtera dengan Allah.
219|MAZMUR 89:16|Mereka bersukacita karena nama-Mu sepanjang hari.
220|EFESUS 1:18|Semoga mata hatimu diterangi.
221|MAZMUR 95:1|Marilah kita bersorak-sorai bagi TUHAN.
222|YESAYA 2:5|Marilah kita berjalan di dalam terang TUHAN.
223|YOHANES 3:16|Setiap orang yang percaya kepada-Nya beroleh hidup yang kekal.
224|MAZMUR 40:9|Aku suka melakukan kehendak-Mu, ya Allahku.
225|AMSAL 16:3|Serahkanlah perbuatanmu kepada TUHAN.
226|ROMA 12:11|Melayanilah Tuhan dengan roh yang menyala-nyala.
227|IBRANI 6:10|Allah tidak lalai mengingat pekerjaanmu.
228|MAZMUR 97:11|Terang sudah terbit bagi orang benar.
229|YESAYA 61:3|Ia mengaruniakan sukacita sebagai ganti kedukaan.
230|FILIPI 4:8|Pikirkanlah semua yang benar dan patut dipuji.
231|MAZMUR 112:4|Terang terbit dalam gelap bagi orang benar.
232|YOHANES 13:35|Kasihmu menjadi tanda bahwa kamu murid-Ku.
233|MAZMUR 119:74|Orang yang berharap kepada firman-Mu akan bersukacita.
234|1 TESALONIKA 5:16|Bersukacitalah senantiasa.
235|MAZMUR 147:5|Besarlah Tuhan kita dan berlimpah kekuatan-Nya.
236|YESAYA 42:16|Aku akan menuntun mereka di jalan yang tidak mereka kenal.
237|ROMA 8:6|Pikiran yang dikuasai Roh membawa hidup dan damai sejahtera.
238|MAZMUR 96:2|Pujilah TUHAN dan beritakan keselamatan-Nya dari hari ke hari.
239|KOLOSE 3:23|Lakukanlah segala sesuatu dengan segenap hatimu seperti untuk Tuhan.
240|MAZMUR 33:4|Firman TUHAN itu benar dan segala pekerjaan-Nya dilakukan dengan setia.
241|YESAYA 12:5|Bermazmurlah bagi TUHAN, sebab Ia melakukan perbuatan yang mulia.
242|YOHANES 15:11|Supaya sukacita-Ku ada di dalam kamu.
243|MAZMUR 16:5|TUHANlah bagian warisan dan pialaku.
244|AMSAL 12:25|Perkataan yang baik menggembirakan hati.
245|ROMA 12:10|Hendaklah kamu saling mengasihi dengan kasih persaudaraan.
246|MAZMUR 119:93|Aku tidak akan melupakan titah-titah-Mu.
247|IBRANI 12:28|Marilah kita mengucap syukur kepada Allah.
248|MAZMUR 18:33|Dialah yang menguatkan aku.
249|YESAYA 46:4|Sampai masa tuamu Aku tetap Dia.
250|FILIPI 1:27|Hiduplah berpadanan dengan Injil Kristus.
251|MAZMUR 25:4|Beritahukanlah jalan-jalan-Mu kepadaku, ya TUHAN.
252|YOHANES 14:15|Jikalau kamu mengasihi Aku, turutilah perintah-Ku.
253|MAZMUR 111:5|Ia memberikan rezeki kepada orang yang takut akan Dia.
254|1 TESALONIKA 5:18|Mengucap syukurlah dalam segala hal.
255|YESAYA 48:17|Akulah TUHAN yang mengajarmu tentang apa yang berguna.
256|ROMA 8:14|Semua yang dipimpin Roh Allah adalah anak-anak Allah.
257|MAZMUR 145:17|TUHAN itu adil dalam segala jalan-Nya.
258|KOLOSE 3:16|Hendaklah firman Kristus diam dengan segala kekayaannya di antara kamu.
259|MAZMUR 89:9|Tiada yang seperti Engkau, ya TUHAN.
260|YESAYA 30:18|TUHAN menanti-nantikan saat menyatakan kasih-Nya kepadamu.
261|YOHANES 6:37|Barangsiapa datang kepada-Ku, tidak akan Kubuang.
262|MAZMUR 26:3|Kasih setia-Mu ada di depan mataku.
263|AMSAL 15:13|Hati yang gembira membuat muka berseri.
264|ROMA 13:10|Kasih adalah kegenapan hukum Taurat.
265|MAZMUR 119:89|Firman-Mu tetap teguh di sorga.
266|MAZMUR 36:8|Pada-Mu ada sumber kehidupan.
267|YESAYA 41:18|Aku akan membuat padang gurun menjadi mata air.
268|FILIPI 2:1|Dalam Kristus ada penghiburan dan kasih.
269|MAZMUR 71:14|Aku senantiasa berharap kepada-Mu.
270|YOHANES 14:21|Orang yang mengasihi Aku akan Kukasihi.
271|MAZMUR 25:9|Ia membimbing orang yang rendah hati menurut hukum-Nya.
272|1 PETRUS 5:10|Allah akan menguatkan dan meneguhkan kamu.
273|MAZMUR 84:11|TUHAN Allah adalah matahari dan perisai.
274|YESAYA 43:19|Lihat, Aku hendak membuat sesuatu yang baru.
275|ROMA 8:15|Kamu telah menerima Roh yang menjadikan kamu anak Allah.
276|MAZMUR 138:2|Aku bersyukur kepada nama-Mu karena kasih setia-Mu.
277|EFESUS 5:20|Ucaplah syukur senantiasa atas segala sesuatu.
278|MAZMUR 29:11|TUHAN memberi kekuatan kepada umat-Nya.
279|YESAYA 57:15|Aku menghidupkan semangat orang yang rendah hati.
280|YOHANES 20:29|Berbahagialah mereka yang tidak melihat, namun percaya.
281|MAZMUR 146:6|TUHAN tetap setia untuk selama-lamanya.
282|AMSAL 11:25|Siapa memberi berkat, diberi kelimpahan.
283|ROMA 14:8|Jika kita hidup, kita hidup untuk Tuhan.
284|MAZMUR 128:1|Berbahagialah setiap orang yang takut akan TUHAN.
285|IBRANI 3:14|Tetaplah teguh berpegang kepada Kristus.
286|MAZMUR 98:1|Nyanyikanlah nyanyian baru bagi TUHAN.
287|YESAYA 32:17|Hasil kebenaran ialah damai sejahtera.
288|FILIPI 3:20|Kewargaan kita ada di dalam sorga.
289|MAZMUR 115:11|Hai orang yang takut akan TUHAN, percayalah kepada-Nya.
290|YOHANES 12:26|Barangsiapa melayani Aku, ia akan dihormati Bapa.
291|MAZMUR 52:10|Aku percaya kepada kasih setia Allah.
292|1 PETRUS 3:15|Kuduskanlah Kristus di dalam hatimu.
293|MAZMUR 107:1|Bersyukurlah kepada TUHAN, sebab Ia baik.
294|YESAYA 45:22|Berpalinglah kepada-Ku dan biarkanlah dirimu diselamatkan.
295|ROMA 15:5|Allah mengaruniakan kerukunan dan ketekunan.
296|MAZMUR 147:3|TUHAN menyembuhkan orang yang patah hati.
297|EFESUS 2:8|Oleh kasih karunia kamu diselamatkan melalui iman.
298|MAZMUR 118:29|Bersyukurlah kepada TUHAN, sebab Ia baik.
299|YESAYA 33:6|TUHAN menjadi dasar yang teguh bagi hidupmu.
300|YOHANES 4:14|Air yang Kuberikan akan menjadi mata air kehidupan.
301|MAZMUR 119:32|Aku berlari mengikuti jalan perintah-Mu.
302|AMSAL 14:26|Takut akan TUHAN memberi rasa aman yang teguh.
303|ROMA 8:11|Roh-Nya memberi hidup kepada kamu.
304|MAZMUR 103:11|Kasih setia TUHAN besar atas orang yang takut akan Dia.
305|IBRANI 10:24|Marilah saling mendorong dalam kasih dan perbuatan baik.
306|MAZMUR 27:4|Satu hal yang kuminta kepada TUHAN: diam di rumah-Nya.
307|YESAYA 49:23|Orang yang berharap kepada-Ku tidak akan mendapat malu.
308|FILIPI 3:13|Lupakan yang di belakang dan arahkan diri kepada yang di depan.
309|MAZMUR 85:9|TUHAN menjanjikan damai kepada umat-Nya.
310|1 PETRUS 4:10|Layanilah seorang akan yang lain sesuai karunia yang diterima.
311|YESAYA 40:10|Lihat, Tuhan ALLAH datang dengan kuasa.
312|ROMA 15:6|Muliakanlah Allah dengan sehati sepikir.
313|MAZMUR 119:76|Kiranya kasih setia-Mu menjadi penghiburanku.
314|EFESUS 4:32|Hendaklah kamu ramah dan saling mengampuni.
315|MAZMUR 34:4|Aku telah mencari TUHAN, lalu Ia menjawab aku.
316|YESAYA 51:3|TUHAN menghibur Sion dan menjadikannya seperti taman TUHAN.
317|YOHANES 1:12|Semua yang menerima-Nya diberi kuasa menjadi anak-anak Allah.
318|MAZMUR 145:13|TUHAN setia dalam segala perkataan-Nya.
319|AMSAL 3:7|Takutlah akan TUHAN dan jauhilah kejahatan.
320|ROMA 1:17|Orang benar akan hidup oleh iman.
321|MAZMUR 119:28|Teguhkanlah aku sesuai dengan firman-Mu.
322|IBRANI 4:12|Firman Allah hidup dan kuat.
323|MAZMUR 65:12|Engkau memahkotai tahun dengan kebaikan-Mu.
324|YESAYA 44:3|Aku akan mencurahkan Roh-Ku ke atas keturunanmu.
325|FILIPI 4:9|Allah sumber damai sejahtera akan menyertai kamu.
326|MAZMUR 90:17|Kiranya kemurahan TUHAN menyertai kami.
327|YOHANES 5:24|Ia mempunyai hidup yang kekal.
328|MAZMUR 119:111|Peringatan-Mu menjadi kegembiraan hatiku.
329|1 PETRUS 1:8|Percayalah kepada-Nya dan bersukacitalah.
330|MAZMUR 33:20|Jiwa kita menanti-nantikan TUHAN.
331|YESAYA 25:4|Engkau menjadi tempat perlindungan bagi yang lemah.
332|ROMA 4:21|Allah berkuasa menggenapi janji-Nya.
333|MAZMUR 92:5|Betapa besarnya pekerjaan-Mu, ya TUHAN.
334|EFESUS 3:12|Di dalam Kristus kita memperoleh keberanian menghampiri Allah.
335|MAZMUR 143:5|Aku merenungkan segala pekerjaan-Mu.
336|YESAYA 52:7|Betapa indahnya kedatangan pembawa kabar baik.
337|YOHANES 15:16|Akulah yang memilih kamu dan menetapkan kamu supaya berbuah.
338|MAZMUR 37:7|Berdiam dirilah di hadapan TUHAN dan nantikanlah Dia.
339|AMSAL 8:35|Siapa mendapat aku, mendapat hidup.
340|ROMA 8:16|Roh itu bersaksi bahwa kita adalah anak-anak Allah.
341|IBRANI 13:6|Tuhan adalah Penolongku, aku tidak akan takut.
342|MAZMUR 146:2|Aku hendak memuji TUHAN seumur hidupku.
343|YESAYA 35:10|Sukacita abadi akan meliputi mereka.
344|FILIPI 1:11|Penuhlah dengan buah kebenaran.
345|MAZMUR 5:12|Engkau memberkati orang benar, ya TUHAN.
346|YOHANES 6:68|Perkataan-Mu adalah perkataan hidup yang kekal.
347|MAZMUR 71:8|Mulutku penuh dengan puji-pujian kepada-Mu.
348|1 PETRUS 3:12|Mata Tuhan tertuju kepada orang benar.
349|MAZMUR 113:3|Terpujilah nama TUHAN dari terbit sampai terbenamnya matahari.
350|YESAYA 60:19|TUHAN akan menjadi terangmu yang kekal.
351|MAZMUR 108:2|Aku mau bangun pada waktu fajar.
352|EFESUS 5:19|Bernyanyi dan bersoraklah bagi Tuhan dengan segenap hati.
353|MAZMUR 57:8|Bangunlah, hai jiwaku, aku mau membangunkan fajar.
354|YESAYA 54:13|Semua anakmu akan menjadi murid TUHAN.
355|YOHANES 16:27|Bapa sendiri mengasihi kamu.
356|MAZMUR 150:6|Biarlah segala yang bernafas memuji TUHAN.
357|YUDA 1:24|Dia berkuasa menjaga kamu agar tidak tersandung.
358|ZEFANYA 3:17|TUHAN Allahmu ada di antaramu, sebagai Pahlawan yang memberi kemenangan.
359|YOSUA 23:14|Segala janji TUHAN kepadamu telah digenapi.
360|MAZMUR 20:8|Kita bangkit berdiri dan tetap tegak.
361|MIKHA 7:7|Aku berharap kepada TUHAN, Allah yang menyelamatkan aku.
362|ULANGAN 28:2|Segala berkat ini akan datang kepadamu.
363|YEREMIA 33:3|Berserulah kepada-Ku, maka Aku akan menjawab engkau.
364|2 SAMUEL 22:31|Jalan Allah itu sempurna.
365|MAZMUR 18:36|Engkau memberikan perisai keselamatan kepadaku.
