62|FILIPI 4:5|Hendaklah kebaikan hatimu diketahui semua orang.
63|MAZMUR 33:21|Hati kita bersukacita karena percaya kepada nama-Nya yang kudus.
64|YESAYA 25:1|Aku akan memuliakan nama-Mu karena Engkau melakukan keajaiban.
65|ROMA 5:5|Pengharapan tidak mengecewakan karena kasih Allah dicurahkan kepada kita.
66|MAZMUR 119:111|Peringatan-Mu menjadi kegembiraan hatiku.
67|2 KORINTUS 1:3|Terpujilah Allah, Bapa yang penuh belas kasihan.
68|MAZMUR 13:6|Aku mau menyanyi bagi TUHAN karena Ia telah berbuat baik kepadaku.
69|1 PETRUS 1:3|Oleh rahmat-Nya kita memiliki pengharapan yang hidup.
70|MAZMUR 71:23|Bibirkulah bersorak-sorai ketika aku menyanyikan pujian bagi-Mu.
71|EFESUS 1:3|Terpujilah Allah yang mengaruniakan segala berkat rohani.
72|MAZMUR 57:11|Kasih setia-Mu menjulang sampai ke langit.
73|YOHANES 15:9|Tinggallah di dalam kasih-Ku.
74|ROMA 8:39|Tidak ada yang dapat memisahkan kita dari kasih Allah.
75|MAZMUR 89:2|Kasih setia TUHAN tetap untuk selama-lamanya.
76|KOLOSE 3:14|Kenakanlah kasih sebagai pengikat yang mempersatukan.
77|IBRANI 13:8|Yesus Kristus tetap sama, dahulu, sekarang, dan selamanya.
78|MAZMUR 145:18|TUHAN dekat kepada setiap orang yang berseru kepada-Nya.
79|2 TIMOTIUS 4:18|Tuhan akan menyelamatkan aku dan membawa aku ke dalam Kerajaan-Nya.
80|YESAYA 54:10|Kasih setia-Ku tidak akan beranjak darimu.
81|MAZMUR 138:3|Pada hari aku berseru, Engkau menjawab aku dan memberi kekuatan.
82|FILIPI 1:21|Hidup adalah Kristus dan mati adalah keuntungan.
83|MAZMUR 30:5|Tangisan boleh bertahan semalam, tetapi sukacita datang pada pagi hari.
84|YESAYA 58:11|TUHAN akan menuntun engkau senantiasa.
85|ROMA 8:37|Dalam semuanya itu kita lebih dari pemenang.
86|MAZMUR 63:8|Jiwaku melekat kepada-Mu, tangan kanan-Mu menopang aku.
87|2 KORINTUS 12:9|Kasih karunia-Ku cukup bagimu.
88|MAZMUR 91:1|Orang yang tinggal dalam lindungan Yang Mahatinggi akan aman.
89|1 PETRUS 5:10|Allah akan meneguhkan, menguatkan, dan mengokohkan kamu.
90|MAZMUR 46:2|Allah itu bagi kita tempat perlindungan dan kekuatan.
91|EFESUS 2:4|Allah kaya dengan rahmat karena kasih-Nya yang besar.
92|MAZMUR 145:13|TUHAN setia dalam segala firman-Nya.
93|YOHANES 10:28|Tidak seorang pun akan merebut mereka dari tangan-Ku.
94|ROMA 11:36|Segala sesuatu berasal dari Dia, oleh Dia, dan kepada Dia.
95|MAZMUR 66:20|Terpujilah Allah yang tidak menolak doaku.
96|KOLOSE 1:13|Ia telah memindahkan kita ke dalam Kerajaan Anak-Nya.
97|IBRANI 4:16|Hampirilah takhta kasih karunia dengan penuh keberanian.
98|MAZMUR 32:7|Engkaulah persembunyianku dan pelindungku.
99|2 TIMOTIUS 4:17|Tuhan berdiri di sisiku dan menguatkan aku.
100|YESAYA 40:31|Orang yang berharap kepada TUHAN mendapat kekuatan baru.
101|MAZMUR 147:7|Bernyanyilah bagi TUHAN dengan ucapan syukur.
102|FILIPI 4:9|Allah sumber damai sejahtera akan menyertai kamu.
103|MAZMUR 119:114|Engkaulah tempat perlindungan dan perisaiku.
104|YESAYA 61:10|Aku bersukacita di dalam TUHAN.
105|ROMA 15:32|Semoga aku mendapat ketenangan bersama kamu.
106|MAZMUR 143:8|Perdengarkanlah kasih setia-Mu kepadaku.
107|2 KORINTUS 13:11|Hiduplah dalam damai, maka Allah akan menyertai kamu.
108|MAZMUR 28:6|Terpujilah TUHAN, sebab Ia mendengar permohonanku.
109|1 PETRUS 1:9|Kamu memperoleh tujuan imanmu, yaitu keselamatan.
110|MAZMUR 73:28|Dekat kepada Allah adalah yang terbaik bagiku.
111|EFESUS 1:17|Kiranya Allah memberikan roh hikmat dan wahyu.
112|MAZMUR 16:8|Aku senantiasa memandang kepada TUHAN.
113|YOHANES 14:1|Janganlah gelisah hatimu, percayalah kepada Allah.
114|ROMA 14:17|Kerajaan Allah adalah kebenaran, damai sejahtera, dan sukacita.
115|MAZMUR 97:12|Bersukacitalah di dalam TUHAN dan bersyukurlah kepada-Nya.
116|KOLOSE 1:12|Bersyukurlah kepada Bapa yang melayakkan kamu.
117|IBRANI 10:23|Pegang teguh pengharapan yang telah kita akui.
118|MAZMUR 103:11|Kasih setia TUHAN sangat besar atas orang yang takut akan Dia.
119|2 TIMOTIUS 2:13|Dia tetap setia, karena Dia tidak dapat menyangkal diri-Nya.
120|YESAYA 49:16|Engkau senantiasa ada dalam perhatian-Ku.
121|MAZMUR 116:17|Aku akan mempersembahkan korban syukur kepada-Mu.
122|FILIPI 1:6|Ia yang memulai pekerjaan yang baik akan menyelesaikannya.
123|MAZMUR 145:7|Mereka akan memberitakan kebaikan-Mu yang besar.
124|YESAYA 55:12|Kamu akan keluar dengan sukacita dan dibimbing dengan damai.
125|ROMA 5:11|Kita bersukacita di dalam Allah melalui Tuhan Yesus Kristus.
126|MAZMUR 86:12|Aku bersyukur kepada-Mu dengan segenap hatiku.
127|2 KORINTUS 1:20|Semua janji Allah mendapat kepenuhannya di dalam Kristus.
128|MAZMUR 119:165|Orang yang mencintai firman-Mu memperoleh damai sejahtera.
129|1 PETRUS 3:9|Hendaklah kamu memberkati, sebab untuk itulah kamu dipanggil.
130|MAZMUR 98:4|Bersorak-sorailah bagi TUHAN dengan sukacita.
131|EFESUS 3:17|Semoga Kristus diam di dalam hatimu oleh iman.
132|MAZMUR 103:17|Kasih setia TUHAN tetap untuk selama-lamanya.
133|YOHANES 1:16|Dari kepenuhan-Nya kita menerima kasih karunia demi kasih karunia.
134|ROMA 15:33|Allah sumber damai sejahtera menyertai kamu semua.
135|MAZMUR 65:12|Engkau memahkotai tahun dengan kebaikan-Mu.
136|KOLOSE 3:16|Bernyanyilah dengan penuh syukur kepada Allah.
137|IBRANI 6:10|Allah tidak melupakan kasih dan pelayananmu.
138|MAZMUR 138:8|TUHAN akan menyelesaikan rencana-Nya bagiku.
139|2 TIMOTIUS 1:9|Allah memanggil kita dengan panggilan yang kudus.
140|YESAYA 52:7|Betapa indahnya kabar yang membawa damai sejahtera.
141|MAZMUR 34:2|Aku hendak memuji TUHAN pada segala waktu.
142|FILIPI 4:8|Pikirkanlah semua yang benar, mulia, adil, dan patut dipuji.
143|MAZMUR 92:5|Betapa besarnya pekerjaan-Mu, ya TUHAN.
144|YESAYA 12:2|Allah adalah keselamatanku, aku percaya dan tidak takut.
145|ROMA 15:13|Allah memenuhi kamu dengan sukacita dan damai sejahtera dalam iman.
146|MAZMUR 31:20|Engkau melindungi mereka dalam hadirat-Mu.
147|2 KORINTUS 9:15|Syukur kepada Allah atas karunia-Nya yang tak terkatakan.
148|MAZMUR 136:26|Bersyukurlah kepada Allah semesta langit, kasih setia-Nya kekal.
149|1 PETRUS 5:11|Bagi Dialah kemuliaan dan kuasa sampai selama-lamanya.
150|MAZMUR 118:24|Inilah hari yang dijadikan TUHAN, marilah bersukacita.
151|EFESUS 5:20|Mengucap syukurlah senantiasa atas segala sesuatu.
152|MAZMUR 90:14|Puaskanlah kami dengan kasih setia-Mu setiap pagi.
153|YOHANES 15:11|Supaya sukacita-Ku ada di dalam kamu.
154|ROMA 8:28|Allah turut bekerja dalam segala sesuatu untuk mendatangkan kebaikan.
155|MAZMUR 18:3|TUHAN layak dipuji, maka aku diselamatkan.
156|KOLOSE 2:7|Melimpahlah dengan ucapan syukur.
157|IBRANI 13:15|Marilah mempersembahkan korban pujian kepada Allah.
158|MAZMUR 107:1|Bersyukurlah kepada TUHAN, sebab Ia baik.
159|2 TIMOTIUS 4:22|Tuhan menyertai rohmu. Kasih karunia menyertai kamu.
160|YESAYA 26:12|Engkau mengaruniakan damai sejahtera kepada kami.
161|MAZMUR 100:4|Masuklah ke hadirat-Nya dengan ucapan syukur.
162|YESAYA 60:1|Bangkitlah, menjadi terang, sebab terangmu datang.
163|YEREMIA 17:7|Diberkatilah orang yang berharap kepada TUHAN.
164|RATAPAN 3:25|TUHAN baik bagi orang yang berharap kepada-Nya.
165|HOSEA 6:3|Ia datang kepada kita seperti hujan yang menghidupkan.
166|ZEFANYA 3:17|TUHAN Allahmu bergirang karena engkau dengan sukacita.
167|MATIUS 5:9|Berbahagialah orang yang membawa damai.
168|MATIUS 11:29|Belajarlah pada-Ku, maka jiwamu mendapat ketenangan.
169|LUKAS 1:37|Bagi Allah tidak ada yang mustahil.
170|YOHANES 1:5|Terang itu bercahaya di dalam kegelapan.
171|KISAH PARA RASUL 20:35|Lebih berbahagia memberi daripada menerima.
172|ROMA 12:18|Hiduplah dalam perdamaian dengan semua orang.
173|1 KORINTUS 15:58|Tetaplah teguh dan giat dalam pekerjaan Tuhan.
174|2 KORINTUS 5:7|Hiduplah oleh iman, bukan oleh penglihatan.
175|GALATIA 6:9|Jangan jemu berbuat baik, pada waktunya kita menuai.
176|EFESUS 4:32|Hendaklah kamu ramah dan saling mengampuni.
177|FILIPI 2:14|Lakukanlah segala sesuatu tanpa bersungut-sungut.
178|KOLOSE 3:15|Biarlah damai sejahtera Kristus memerintah dalam hatimu.
179|YAKOBUS 3:18|Buah kebenaran ditaburkan dalam damai.
180|1 PETRUS 4:8|Kasih menutupi banyak sekali dosa.
181|2 PETRUS 3:18|Bertumbuhlah dalam kasih karunia dan pengenalan akan Kristus.
182|1 YOHANES 3:18|Marilah mengasihi dengan perbuatan dan dalam kebenaran.
183|1 YOHANES 4:16|Barangsiapa tetap di dalam kasih, ia tetap di dalam Allah.
184|3 YOHANES 1:4|Tidak ada sukacita yang lebih besar daripada mendengar anak-anakku hidup dalam kebenaran.
185|YUDA 1:21|Peliharalah dirimu dalam kasih Allah.
186|WAHYU 3:20|Aku berdiri di muka pintu dan mengetok.
187|WAHYU 5:13|Bagi Dia puji-pujian, hormat, kemuliaan, dan kuasa.
188|WAHYU 7:12|Pujian, syukur, hormat, dan kuasa bagi Allah kita.
189|WAHYU 21:3|Allah akan diam bersama umat-Nya.
190|WAHYU 21:5|Lihatlah, Aku menjadikan segala sesuatu baru.
191|AMSAL 10:22|Berkat TUHANlah yang menjadikan kaya tanpa susah payah.
192|AMSAL 15:13|Hati yang gembira membuat muka berseri-seri.
193|AMSAL 17:22|Hati yang gembira adalah obat yang manjur.
194|PENGKHOTBAH 3:13|Makan, minum, dan menikmati jerih payah adalah karunia Allah.
195|PENGKHOTBAH 5:19|Kemampuan menikmati hasil jerih payah adalah pemberian Allah.
196|KIDUNG AGUNG 2:4|Panji yang dikibarkan di atasku ialah kasih.
197|MIKHA 7:18|Engkau berkenan kepada kasih setia.
198|NAHUM 1:7|TUHAN itu baik, tempat perlindungan pada waktu kesesakan.
199|HABAKUK 3:19|TUHAN Allah adalah kekuatanku.
200|ZAKHARIA 8:13|Jangan takut, kuatkanlah tanganmu.
201|MAZMUR 52:11|Aku bersyukur kepada-Mu untuk selama-lamanya.
202|MAZMUR 63:4|Aku akan memuji-Mu seumur hidupku.
203|MAZMUR 71:8|Mulutku penuh dengan puji-pujian kepada-Mu.
204|MAZMUR 104:33|Aku hendak menyanyi bagi TUHAN selama aku hidup.
205|MAZMUR 118:1|Bersyukurlah kepada TUHAN, sebab Ia baik.
206|MAZMUR 135:3|Pujilah TUHAN, sebab TUHAN itu baik.
207|AMSAL 3:5|Percayalah kepada TUHAN dengan segenap hatimu.
208|AMSAL 16:20|Berbahagialah orang yang percaya kepada TUHAN.
209|PENGKHOTBAH 7:14|Pada hari mujur bergembiralah.
210|YESAYA 35:10|Sukacita abadi meliputi mereka.
211|YESAYA 51:11|Sukacita dan kegembiraan akan mereka peroleh.
212|YEREMIA 31:13|Aku akan mengubah dukacita mereka menjadi sukacita.
213|ZEFANYA 3:14|Bersorak-sorailah dan bersukacitalah dengan segenap hati.
214|MATIUS 5:16|Biarlah terangmu bercahaya di depan semua orang.
215|LUKAS 10:20|Bersukacitalah karena namamu terdaftar di surga.
216|YOHANES 15:12|Kasihilah seorang akan yang lain seperti Aku mengasihi kamu.
217|ROMA 13:10|Kasih adalah kegenapan hukum Taurat.
218|1 KORINTUS 13:13|Yang paling besar di antaranya ialah kasih.
219|GALATIA 5:13|Layanilah seorang akan yang lain oleh kasih.
220|EFESUS 4:2|Tunjukkanlah kasih dengan saling membantu.
221|FILIPI 4:6|Nyatakanlah segala keinginanmu kepada Allah dengan ucapan syukur.
222|FILIPI 4:7|Damai sejahtera Allah akan memelihara hatimu.
223|KOLOSE 3:17|Lakukanlah semuanya dengan mengucap syukur kepada Allah.
224|1 TESALONIKA 5:16|Bersukacitalah senantiasa.
225|1 TESALONIKA 5:18|Mengucap syukurlah dalam segala hal.
226|2 TESALONIKA 3:5|Kiranya Tuhan mengarahkan hatimu kepada kasih Allah.
227|1 TIMOTIUS 1:17|Bagi Allah segala hormat dan kemuliaan sampai selama-lamanya.
228|1 TIMOTIUS 6:6|Ibadah disertai rasa cukup memberi keuntungan besar.
229|2 TIMOTIUS 1:13|Peganglah ajaran yang benar dalam iman dan kasih.
230|TITUS 3:4|Nyata kasih dan kemurahan Allah, Juruselamat kita.
231|FILEMON 1:7|Kasihmu telah memberi sukacita dan kekuatan.
232|IBRANI 12:28|Marilah kita bersyukur dan beribadah kepada Allah.
233|IBRANI 13:16|Jangan lupa berbuat baik dan saling menolong.
234|YAKOBUS 1:17|Setiap pemberian yang baik berasal dari atas.
235|YAKOBUS 5:13|Kalau bergembira, baiklah ia menyanyikan pujian.
236|1 PETRUS 1:8|Kamu bersukacita dengan sukacita yang mulia.
237|1 PETRUS 5:5|Kenakanlah kerendahan hati seorang terhadap yang lain.
238|2 PETRUS 1:2|Kasih karunia dan damai sejahtera makin melimpah bagimu.
239|1 YOHANES 1:4|Semuanya ini kami tuliskan supaya sukacitamu menjadi penuh.
240|1 YOHANES 4:11|Karena Allah mengasihi kita, kita pun harus saling mengasihi.
241|1 YOHANES 4:19|Kita mengasihi karena Allah lebih dahulu mengasihi kita.
242|3 YOHANES 1:2|Aku berdoa semoga engkau baik dalam segala sesuatu.
243|YUDA 1:24|Allah sanggup menjaga engkau supaya tidak tersandung.
244|WAHYU 1:5|Bagi Dialah kemuliaan dan kuasa sampai selama-lamanya.
245|WAHYU 19:6|Haleluya! Tuhan Allah, Yang Mahakuasa, memerintah.
246|AYUB 42:2|Aku tahu bahwa Engkau sanggup melakukan segala sesuatu.
247|1 TAWARIKH 16:34|Bersyukurlah kepada TUHAN, sebab Ia baik.
248|2 TAWARIKH 20:21|Bersyukurlah kepada TUHAN, kasih setia-Nya kekal.
249|NEHEMIA 8:10|Sukacita karena TUHAN adalah kekuatanmu.
250|EZRA 3:11|Sebab Ia baik, kasih setia-Nya kekal atas Israel.
251|RUT 2:12|TUHAN membalas segala perbuatanmu.
252|1 SAMUEL 12:24|Beribadahlah kepada TUHAN dengan segenap hati.
253|2 SAMUEL 22:31|Jalan Allah itu sempurna, firman-Nya terbukti benar.
254|1 RAJA-RAJA 8:57|Kiranya TUHAN Allah kita menyertai kita.
255|2 RAJA-RAJA 19:19|Engkaulah Allah, hanya Engkau saja.
256|DANIEL 2:20|Terpujilah nama Allah dari selama-lamanya.
257|DANIEL 6:27|Dialah Allah yang hidup dan kekal.
258|YOEL 2:26|Kamu akan makan sampai kenyang dan memuji TUHAN.
259|AMOS 5:24|Biarlah keadilan bergulung seperti air.
260|OBAJA 1:17|Di gunung Sion akan ada kelepasan.
261|MAZMUR 89:16|Berbahagialah bangsa yang mengenal sorak-sorai bagi-Mu.
262|MAZMUR 119:24|Peringatan-Mu menjadi kegemaranku dan penasihatku.
263|AMSAL 12:25|Perkataan yang baik membuat hati bersukacita.
264|AMSAL 15:30|Pandangan mata yang bersinar menyukakan hati.
265|PENGKHOTBAH 11:9|Bersukacitalah pada masa mudamu.
266|YESAYA 33:2|Jadilah kekuatan kami setiap waktu.
267|YESAYA 54:13|Anak-anakmu akan diajar oleh TUHAN dan besar damai mereka.
268|YEREMIA 15:16|Firman-Mu menjadi kegirangan dan kesukaan hatiku.
269|RATAPAN 3:22|Tak berkesudahan kasih setia TUHAN.
270|MIKHA 6:8|Lakukan keadilan, cintai kesetiaan, dan hidup rendah hati.
271|ZEFANYA 3:15|TUHAN, Rajamu, ada di tengah-tengahmu.
272|MATIUS 6:33|Carilah dahulu Kerajaan Allah dan kebenaran-Nya.
273|MARKUS 9:50|Hiduplah selalu dalam damai seorang dengan yang lain.
274|LUKAS 6:38|Berilah, maka kamu akan diberi.
275|YOHANES 13:34|Kasihilah seorang akan yang lain.
276|KISAH PARA RASUL 16:31|Percayalah kepada Tuhan Yesus, engkau akan diselamatkan.
277|ROMA 12:10|Hendaklah saling mengasihi dengan kasih persaudaraan.
278|1 KORINTUS 16:14|Lakukanlah segala pekerjaanmu dalam kasih.
279|2 KORINTUS 13:13|Kasih karunia Tuhan Yesus menyertai kamu.
280|GALATIA 5:22|Buah Roh ialah kasih, sukacita, dan damai sejahtera.
281|EFESUS 5:8|Hiduplah sebagai anak-anak terang.
282|EFESUS 5:19|Bernyanyilah dan bersoraklah bagi Tuhan dengan segenap hati.
283|FILIPI 2:2|Hendaklah kamu sehati sepikir dan satu kasih.
284|FILIPI 4:13|Segala perkara dapat kutanggung di dalam Dia.
285|KOLOSE 2:6|Hiduplah tetap di dalam Kristus Yesus.
286|KOLOSE 3:12|Kenakanlah belas kasihan, kemurahan, dan kelemahlembutan.
287|1 TESALONIKA 3:12|Kiranya Tuhan membuat kasihmu semakin bertambah.
288|1 TESALONIKA 5:11|Saling menghibur dan saling membangunlah.
289|2 TESALONIKA 2:16|Kiranya Tuhan menghibur dan meneguhkan hatimu.
290|1 TIMOTIUS 4:12|Jadilah teladan dalam perkataan dan kasih.
291|2 TIMOTIUS 2:22|Kejarlah kasih, damai, dan iman.
292|TITUS 2:11|Kasih karunia Allah membawa keselamatan.
293|FILEMON 1:25|Kasih karunia Tuhan Yesus menyertai rohmu.
294|IBRANI 10:24|Saling mendorong dalam kasih dan perbuatan baik.
295|IBRANI 12:14|Kejarlah damai dengan semua orang.
296|YAKOBUS 1:19|Cepatlah mendengar, lambat berkata-kata.
297|YAKOBUS 3:17|Hikmat dari atas penuh damai dan belas kasihan.
298|1 PETRUS 3:8|Hendaklah kamu sehati, penuh kasih dan rendah hati.
299|2 PETRUS 1:5|Tambahkanlah kepada imanmu kebajikan.
300|1 YOHANES 2:5|Kasih Allah menjadi sempurna di dalam orang yang menaati firman-Nya.
301|1 YOHANES 3:1|Lihatlah, betapa besarnya kasih yang dikaruniakan Bapa kepada kita.
302|1 YOHANES 4:7|Marilah kita saling mengasihi, sebab kasih berasal dari Allah.
303|1 YOHANES 5:14|Inilah keberanian kita di hadapan Allah: Ia mendengar doa kita.
304|2 YOHANES 1:6|Kasih berarti hidup menurut perintah-perintah-Nya.
305|3 YOHANES 1:11|Ikutilah yang baik, bukan yang jahat.
306|YUDA 1:2|Rahmat, damai sejahtera, dan kasih melimpah atas kamu.
307|WAHYU 4:11|Ya Tuhan, Engkau layak menerima kemuliaan dan hormat.
308|WAHYU 15:3|Besar dan ajaib segala pekerjaan-Mu, ya Tuhan.
309|AYUB 19:25|Aku tahu: Penebusku hidup.
310|AYUB 42:5|Hanya dari kata orang aku mendengar tentang Engkau, tetapi sekarang mataku sendiri memandang Engkau.
311|AMSAL 4:18|Jalan orang benar makin bercahaya hingga rembang tengah hari.
312|PENGKHOTBAH 12:13|Takutlah akan Allah dan berpeganglah pada perintah-Nya.
313|KIDUNG AGUNG 8:7|Kasih tidak dapat dipadamkan oleh air yang banyak.
314|YESAYA 12:5|Bermazmurlah bagi TUHAN, sebab Ia telah melakukan perbuatan mulia.
315|YESAYA 55:3|Dengarkanlah Aku, maka kamu akan memperoleh hidup.
316|YEREMIA 32:17|Tidak ada sesuatu pun yang mustahil bagi-Mu.
317|RATAPAN 3:31|Tuhan tidak membuang untuk selama-lamanya.
318|HOSEA 14:10|Jalan-jalan TUHAN adalah benar.
319|MIKHA 4:2|Marilah kita berjalan di jalan-jalan-Nya.
320|ZAKHARIA 9:9|Bersorak-sorailah, rajamu datang kepadamu.
321|MAZMUR 16:11|Di hadapan-Mu ada sukacita berlimpah.
322|MAZMUR 36:8|Mereka menikmati kelimpahan di rumah-Mu.
323|MAZMUR 65:5|Dengan perbuatan-Mu yang ajaib Engkau menjawab kami.
324|MAZMUR 92:2|Menyatakan kasih setia-Mu pada waktu pagi dan kesetiaan-Mu pada waktu malam.
325|MAZMUR 103:2|Pujilah TUHAN dan jangan lupakan segala kebaikan-Nya.
326|MAZMUR 119:50|Firman-Mu memberi aku hidup.
327|AMSAL 8:17|Aku mengasihi orang yang mengasihi aku.
328|PENGKHOTBAH 8:15|Bersukacitalah menikmati hidup sebagai pemberian Allah.
329|YESAYA 30:18|TUHAN menanti-nantikan saat menunjukkan kasih-Nya.
330|YESAYA 40:29|Dia memberi kekuatan kepada yang lelah.
331|YEREMIA 29:11|Aku mengetahui rancangan damai sejahtera bagimu.
332|RATAPAN 3:26|Adalah baik menanti dengan diam pertolongan TUHAN.
333|MIKHA 7:7|Aku berharap kepada TUHAN, Allah mendengar aku.
334|ZEFANYA 3:17|TUHAN bergirang karena engkau dengan sukacita.
335|MATIUS 28:20|Aku menyertai kamu senantiasa sampai akhir zaman.
336|LUKAS 24:32|Bukankah hati kita berkobar ketika Ia berbicara?
337|YOHANES 16:22|Tidak seorang pun dapat merampas sukacitamu.
338|ROMA 15:7|Terimalah seorang akan yang lain seperti Kristus menerima kamu.
339|2 KORINTUS 1:24|Kami bekerja untuk sukacitamu.
340|FILIPI 1:9|Kiranya kasihmu makin melimpah dalam pengetahuan dan pengertian.
341|KOLOSE 3:15|Hendaklah damai sejahtera Kristus memerintah dalam hatimu.
342|KOLOSE 3:23|Lakukanlah segala sesuatu dengan segenap hatimu seperti untuk Tuhan.
343|1 TESALONIKA 3:13|Kiranya Tuhan meneguhkan hatimu dalam kekudusan.
344|1 TESALONIKA 5:23|Kiranya Allah damai sejahtera menguduskan kamu seluruhnya.
345|2 TESALONIKA 3:16|Kiranya Tuhan damai sejahtera mengaruniakan damai-Nya.
346|1 TIMOTIUS 6:11|Kejarlah kebenaran, iman, kasih, dan kelemahlembutan.
347|2 TIMOTIUS 4:18|Tuhan akan menyelamatkan aku dan membawa aku ke Kerajaan-Nya.
348|TITUS 2:13|Nantikanlah penggenapan pengharapan kita yang penuh bahagia.
349|FILEMON 1:20|Biarlah hatiku memperoleh kelegaan di dalam Kristus.
350|IBRANI 13:20|Allah damai sejahtera memperlengkapi kamu dengan segala yang baik.
351|YAKOBUS 1:12|Berbahagialah orang yang bertahan dalam pencobaan.
352|YAKOBUS 5:16|Doa orang benar sangat besar kuasanya.
353|1 PETRUS 1:13|Letakkanlah seluruh pengharapanmu pada kasih karunia Allah.
