39|KELUARAN 18:8|Sesudah itu Musa menceritakan kepada mertuanya segala yang dilakukan TUHAN kepada Firaun dan kepada orang Mesir karena Israel dan segala kesusahan yang mereka alami di jalan dan bagaimana TUHAN menyelamatkan mereka.
40|KELUARAN 18:18|Engkau akan menjadi sangat lelah, baik engkau baik bangsa yang beserta engkau ini; sebab pekerjaan ini terlalu berat bagimu, takkan sanggup engkau melakukannya seorang diri saja.
41|KELUARAN 18:20|Kemudian haruslah engkau mengajarkan kepada mereka ketetapan-ketetapan dan keputusan-keputusan, dan memberitahukan kepada mereka jalan yang harus dijalani, dan pekerjaan yang harus dilakukan.
42|KELUARAN 19:4|Kamu sendiri telah melihat apa yang Kulakukan kepada orang Mesir, dan bagaimana Aku telah mendukung kamu di atas sayap rajawali dan membawa kamu kepada-Ku.
43|KELUARAN 20:9|enam hari lamanya engkau akan bekerja dan melakukan segala pekerjaanmu,
44|KELUARAN 23:12|ⓖ Enam harilah lamanya engkau melakukan pekerjaanmu, tetapi pada hari ketujuh haruslah engkau berhenti, supaya lembu dan keledaimu tidak bekerja dan supaya anak budakmu perempuan dan orang asing melepaskan lelah.
45|KELUARAN 23:16|ⓙ Kaupeliharalah juga hari raya menuai, yakni menuai buah bungaran dari hasil usahamu menabur di ladang; demikian juga hari raya pengumpulan hasil pada akhir tahun, apabila engkau mengumpulkan hasil usahamu dari ladang.
46|KELUARAN 31:3|dan telah Kupenuhi dia dengan Roh Allah, dengan keahlian dan pengertian dan pengetahuan, dalam segala macam pekerjaan,
47|KELUARAN 31:5|untuk mengasah batu permata supaya ditatah; untuk mengukir kayu dan untuk bekerja dalam segala macam pekerjaan.
48|KELUARAN 32:16|Kedua loh itu ialah pekerjaan Allah dan tulisan itu ialah tulisan Allah, ditukik pada loh-loh itu.
49|KELUARAN 35:31|dan telah memenuhinya dengan Roh Allah, dengan keahlian, pengertian dan pengetahuan, dalam segala macam pekerjaan,
50|KELUARAN 35:33|untuk mengasah batu permata supaya ditatah; untuk mengukir kayu dan untuk bekerja dalam segala macam pekerjaan yang dirancang itu.
51|KELUARAN 36:2|Lalu Musa memanggil Bezaleel dan Aholiab dan setiap orang yang ahli, yang dalam hatinya telah ditanam TUHAN keahlian, setiap orang yang tergerak hatinya untuk datang melakukan pekerjaan itu.
52|KELUARAN 36:4|Dan segala orang ahli yang melakukan seluruh pekerjaan untuk tempat kudus itu, datanglah masing-masing dari pekerjaan yang dilakukannya,
53|KELUARAN 36:5|dan berkata kepada Musa: “Rakyat membawa lebih banyak dari yang diperlukan untuk mengerjakan pekerjaan yang diperintahkan TUHAN untuk dilakukan.”
54|KELUARAN 36:7|Sebab bahan yang diperlukan mereka telah cukup untuk melakukan segala pekerjaan itu, bahkan berlebih.
55|KELUARAN 38:8|ⓑ Dibuatnyalah bejana pembasuhan dan juga alasnya dari tembaga, dari cermin-cermin para pelayan perempuan yang melayani di depan pintu Kemah Pertemuan.
56|KELUARAN 38:24|Segala emas yang dipakai untuk segala pekerjaan mendirikan tempat kudus itu, yakni emas dari persembahan unjukan, ada dua puluh sembilan talenta dan tujuh ratus tiga puluh syikal, ditimbang menurut syikal kudus.
57|KELUARAN 39:32|ⓑ Demikianlah diselesaikan segala pekerjaan melengkapi Kemah Suci, yakni Kemah Pertemuan itu. Orang Israel telah melakukannya tepat seperti yang diperintahkan TUHAN kepada Musa, demikianlah mereka melakukannya.
58|KELUARAN 39:40|layar pelataran, tiangnya dan alasnya, dan tirai untuk pintu gerbang pelataran, talinya dan patoknya, segala perkakas untuk pekerjaan mendirikan Kemah Suci, yakni Kemah Pertemuan itu;
59|KELUARAN 39:42|Tepat seperti yang diperintahkan TUHAN kepada Musa, demikianlah dilakukan orang Israel segala pekerjaan melengkapi itu.
60|KELUARAN 39:43|Dan Musa melihat segala pekerjaan itu, dan sesungguhnyalah, mereka telah melakukannya seperti yang diperintahkan TUHAN, demikianlah mereka melakukannya. Lalu Musa memberkati mereka.
61|KELUARAN 40:33|Didirikannyalah tiang-tiang pelataran sekeliling Kemah Suci dan mezbah itu, dan digantungkannyalah tirai pintu gerbang pelataran itu. Demikianlah diselesaikan Musa pekerjaan itu.
62|IMAMAT 6:4|apabila dengan demikian ia berbuat dosa dan bersalah, maka haruslah ia memulangkan barang yang telah dirampasnya atau yang telah diperasnya atau yang telah dipercayakan kepadanya atau barang hilang yang ditemuinya itu,
63|IMAMAT 23:7|Pada hari yang pertama kamu harus mengadakan pertemuan kudus, janganlah kamu melakukan sesuatu pekerjaan berat.
64|IMAMAT 23:8|Kamu harus mempersembahkan korban api-apian kepada TUHAN tujuh hari lamanya; pada hari yang ketujuh haruslah ada pertemuan kudus, janganlah kamu melakukan sesuatu pekerjaan berat.”
65|IMAMAT 23:25|Janganlah kamu melakukan sesuatu pekerjaan berat dan kamu harus mempersembahkan korban api-apian kepada TUHAN.”
66|IMAMAT 23:28|Pada hari itu janganlah kamu melakukan sesuatu pekerjaan; itulah hari Pendamaian untuk mengadakan pendamaian bagimu di hadapan TUHAN, Allahmu.
67|IMAMAT 23:30|Setiap orang yang melakukan sesuatu pekerjaan pada hari itu, orang itu akan Kubinasakan dari tengah-tengah bangsanya.
68|IMAMAT 23:31|Janganlah kamu melakukan sesuatu pekerjaan; itulah suatu ketetapan untuk selama-lamanya bagimu turun-temurun di segala tempat kediamanmu.
69|IMAMAT 23:35|Pada hari yang pertama haruslah ada pertemuan kudus, janganlah kamu melakukan sesuatu pekerjaan berat.
70|IMAMAT 27:14|Apabila seorang menguduskan rumahnya sebagai persembahan kudus bagi TUHAN, maka imam harus menetapkan nilainya menurut baik atau buruknya, dan seperti nilai yang ditetapkan imam demikianlah harus dipegang teguh.
71|IMAMAT 27:17|Jikalau ia menguduskan ladangnya mulai dari tahun Yobel, maka nilainya haruslah dipegang teguh.
72|BILANGAN 3:6|“Suruhlah suku Lewi mendekat dan menghadap imam Harun, supaya mereka melayani dia.
73|BILANGAN 3:7|Mereka harus mengerjakan tugas-tugas bagi Harun dan bagi segenap umat Israel di depan Kemah Pertemuan dan dengan demikian melakukan pekerjaan jabatannya pada Kemah Suci.
74|BILANGAN 3:8|Mereka harus memelihara segala perabotan Kemah Pertemuan, dan mengerjakan tugas-tugas bagi orang Israel dan dengan demikian melakukan pekerjaan jabatannya pada Kemah Suci.
75|BILANGAN 3:26|layar pelataran dan tirai pintu pelataran yang ada sekeliling Kemah Suci dan mezbah, dan talinya, termasuk segala pekerjaan yang berhubungan dengan semuanya itu.
76|BILANGAN 3:31|Yang harus dipelihara mereka ialah tabut, meja, kandil, mezbah-mezbah, perkakas tempat kudus yang dipakai untuk menyelenggarakan ibadah, juga tirai, termasuk segala pekerjaan yang berhubungan dengan semuanya itu.
77|BILANGAN 3:36|Yang ditugaskan kepada bani Merari untuk dipelihara ialah papan Kemah Suci, kayu lintangnya, tiang-tiangnya, alasnya, segala perabotannya, termasuk segala pekerjaan yang berhubungan dengan semuanya itu,
78|BILANGAN 4:3|Hitunglah yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, semua orang yang kena wajib tugas, supaya mereka melakukan pekerjaan di Kemah Pertemuan.
79|BILANGAN 4:4|Pekerjaan jabatan orang Kehat di Kemah Pertemuan ialah mengurus barang-barang yang maha kudus.
80|BILANGAN 4:23|Catatlah mereka yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, yakni setiap orang yang wajib tugas, supaya mereka melakukan pekerjaan jabatan di Kemah Pertemuan.
81|BILANGAN 4:24|Inilah tugas kaum-kaum Gerson dalam hal pekerjaan jabatan dan pengangkatan barang itu:
82|BILANGAN 4:30|Catatlah mereka yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, yakni setiap orang yang kena wajib tugas, supaya mereka melakukan pekerjaan jabatan pada Kemah Pertemuan.
83|BILANGAN 4:31|Inilah yang wajib diangkat mereka berhubung dengan seluruh pekerjaan jabatan mereka di Kemah Pertemuan: papan-papan Kemah Suci, kayu-kayu lintangnya, tiang-tiangnya, alas-alasnya,
84|BILANGAN 4:33|Itulah tugas kaum-kaum bani Merari, yakni seluruh pekerjaan jabatan mereka di Kemah Pertemuan, yang harus dilakukan di bawah pimpinan Itamar, anak imam Harun.”
85|BILANGAN 4:35|yakni orang-orang yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, setiap orang yang kena wajib tugas berhubung dengan pekerjaan jabatan di Kemah Pertemuan.
86|BILANGAN 4:37|Itulah orang-orang yang dicatat dari kaum-kaum Kehat, semua orang yang melakukan pekerjaan jabatan di Kemah Pertemuan, yakni mereka yang dicatat oleh Musa dan Harun, sesuai dengan titah TUHAN dengan perantaraan Musa.
87|BILANGAN 4:39|yaitu orang-orang yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, setiap orang yang kena wajib tugas berhubung dengan pekerjaan jabatan di Kemah Pertemuan,
88|BILANGAN 4:41|Itulah jumlah pencatatan kaum-kaum bani Gerson, semua orang yang melakukan pekerjaan jabatan di Kemah Pertemuan, yakni mereka yang dicatat oleh Musa dan Harun sesuai dengan titah TUHAN.
89|BILANGAN 4:47|yakni orang-orang yang berumur tiga puluh tahun ke atas sampai yang berumur lima puluh tahun, setiap orang yang wajib melakukan pekerjaan jabatan di Kemah Pertemuan dan pekerjaan pengangkatan barang,
90|BILANGAN 7:5|“Terimalah semuanya itu dari mereka, supaya dipergunakan untuk pekerjaan pada Kemah Pertemuan; berikanlah semuanya itu kepada orang Lewi, sesuai dengan keperluan pekerjaan masing-masing.”
91|BILANGAN 7:7|dua kereta dengan empat ekor lembu diberikannya kepada bani Gerson, sesuai dengan keperluan pekerjaan mereka,
92|BILANGAN 7:8|dan empat kereta dengan delapan ekor lembu diberikannya kepada bani Merari, sesuai dengan keperluan pekerjaan mereka di bawah pimpinan Itamar, anak imam Harun itu.
93|BILANGAN 7:9|Tetapi kepada bani Kehat tidak diberikannya apa-apa, karena pekerjaan mereka ialah mengurus barang-barang kudus, yang harus diangkat di atas bahunya.
94|BILANGAN 8:11|dan Harun harus mengunjukkan orang Lewi itu sebagai persembahan unjukan dari antara orang Israel di hadapan TUHAN, dan demikianlah mereka diuntukkan melakukan pekerjaan jabatannya bagi TUHAN.
95|BILANGAN 8:15|Barulah sesudah itu orang Lewi boleh masuk untuk melakukan pekerjaan jabatannya pada Kemah Pertemuan, sesudah engkau mentahirkan mereka dan mengunjukkan mereka sebagai persembahan unjukan.
96|BILANGAN 8:25|tetapi jika ia berumur lima puluh tahun haruslah ia dibebaskan dari pekerjaan itu, sehingga tak usah ia bekerja lebih lama lagi.
97|BILANGAN 8:26|Ia boleh membantu saudara-saudaranya di Kemah Pertemuan dalam menjalankan tugas mereka, tetapi tidak usah lagi ia menjabat pekerjaan itu. Demikianlah harus kaulakukan kepada orang Lewi mengenai tugas mereka.”
98|BILANGAN 10:31|Kata Musa: “Janganlah kiranya tinggalkan kami, sebab engkaulah yang tahu, bagaimana kami berkemah di padang gurun, maka engkau dapat menjadi penunjuk jalan bagi kami.
99|BILANGAN 13:19|dan bagaimana negeri yang didiaminya, apakah baik atau buruk, bagaimana kota-kota yang didiaminya, apakah mereka diam di tempat-tempat yang terbuka atau di tempat-tempat yang berkubu,
100|BILANGAN 13:20|dan bagaimana tanah itu, apakah gemuk atau kurus, apakah ada di sana pohon-pohonan atau tidak. Tabahkanlah hatimu dan bawalah sedikit dari hasil negeri itu.” Waktu itu ialah musim hulu hasil anggur.
101|BILANGAN 13:22|Mereka berjalan melalui Tanah Negeb, lalu sampai ke Hebron; di sana ada Ahiman, Sesai dan Talmai, keturunan Enak. Hebron didirikan tujuh tahun lebih dahulu dari Soan di Mesir.
102|BILANGAN 14:11|TUHAN berfirman kepada Musa: “Berapa lama lagi bangsa ini menista Aku, dan berapa lama lagi mereka tidak mau percaya kepada-Ku, sekalipun sudah ada segala tanda mujizat yang Kulakukan di tengah-tengah mereka!
103|BILANGAN 18:4|Mereka harus menggabungkan diri kepadamu dan melakukan kewajiban mereka mengenai Kemah Pertemuan sesuai dengan segala pekerjaan pada kemah itu; tetapi orang awam jangan mendekat kepadamu.
104|BILANGAN 18:21|ⓑ Mengenai bani Lewi, sesungguhnya Aku berikan kepada mereka segala persembahan persepuluhan di antara orang Israel sebagai milik pusakanya, untuk membalas pekerjaan yang dilakukan mereka, pekerjaan pada Kemah Pertemuan.
105|BILANGAN 18:31|kamu boleh memakannya di setiap tempat, kamu dan seisi rumahmu, sebab upahmulah itu, untuk membalas pekerjaanmu di Kemah Pertemuan.
106|BILANGAN 20:14|Kemudian Musa mengirim utusan dari Kadesh kepada raja Edom dengan pesan: “Beginilah perkataan saudaramu Israel: Engkau tahu segala kesusahan yang telah menimpa kami,
107|BILANGAN 23:8|Bagaimanakah aku menyerapah yang tidak diserapah Allah? Bagaimanakah aku mengutuk yang tidak dikutuk TUHAN?
108|BILANGAN 28:18|Pada hari yang pertama ada pertemuan kudus, maka tidak boleh kamu melakukan sesuatu pekerjaan berat,
109|BILANGAN 28:25|Dan pada hari yang ketujuh haruslah kamu mengadakan pertemuan yang kudus, maka tidak boleh kamu melakukan sesuatu pekerjaan berat.
110|BILANGAN 29:1|Pada bulan yang ketujuh, pada tanggal satu bulan itu, haruslah kamu mengadakan pertemuan yang kudus, maka tidak boleh kamu melakukan sesuatu pekerjaan berat; itulah hari peniupan serunai bagimu.
111|BILANGAN 29:7|ⓐ Pada hari yang kesepuluh bulan yang ketujuh itu haruslah kamu mengadakan pertemuan yang kudus dan merendahkan dirimu dengan berpuasa, maka tidak boleh kamu melakukan sesuatu pekerjaan.
112|BILANGAN 29:35|Pada hari yang kedelapan haruslah kamu mengadakan perkumpulan raya, maka tidak boleh kamu melakukan sesuatu pekerjaan berat.
113|BILANGAN 34:14|Sebab suku bani Ruben menurut puak-puak mereka dan suku bani Gad menurut puak-puak mereka telah menerima milik pusakanya; juga suku Manasye yang setengah itu telah menerimanya.
114|ULANGAN 1:12|Tetapi bagaimana seorang diri aku dapat memikul tanggung jawab atas kesusahanmu, atas bebanmu dan perkaramu?
115|ULANGAN 1:13|Kemukakanlah dari suku-sukumu orang-orang yang bijaksana, berakal budi dan berpengalaman, maka aku akan mengangkat mereka menjadi kepala atas kamu.
116|ULANGAN 1:32|ⓕ Tetapi walaupun demikian, kamu tidak percaya kepada TUHAN, Allahmu,
117|ULANGAN 7:17|Jika sekiranya engkau berkata dalam hatimu: Bangsa-bangsa ini lebih banyak dari padaku, bagaimanakah aku dapat menghalaukan mereka?
118|ULANGAN 8:8|suatu negeri dengan gandum dan jelainya, dengan pohon anggur, pohon ara dan pohon delimanya; suatu negeri dengan pohon zaitun dan madunya;
119|ULANGAN 10:8|ⓒ Pada waktu itu TUHAN menunjuk suku Lewi untuk mengangkut tabut perjanjian TUHAN, untuk bertugas melayani TUHAN dan untuk memberi berkat demi nama-Nya, sampai sekarang.
120|ULANGAN 12:7|Di sanalah kamu makan di hadapan TUHAN, Allahmu, dan bersukaria, kamu dan seisi rumahmu, karena dalam segala usahamu engkau diberkati oleh TUHAN, Allahmu.
121|ULANGAN 16:8|Enam hari lamanya engkau harus makan roti yang tidak beragi dan pada hari yang ketujuh harus ada perkumpulan raya bagi TUHAN, Allahmu; maka janganlah engkau melakukan pekerjaan.
122|ULANGAN 16:19|ⓔ Janganlah memutarbalikkan keadilan, janganlah memandang bulu dan janganlah menerima suap, sebab suap membuat buta mata orang-orang bijaksana dan memutarbalikkan perkataan orang-orang yang benar.
123|ULANGAN 18:5|Sebab dialah yang dipilih oleh TUHAN, Allahmu, dari segala sukumu, supaya ia senantiasa melayani TUHAN dan menyelenggarakan kebaktian demi nama-Nya, ia dan anak-anaknya.
124|ULANGAN 18:7|dan menyelenggarakan kebaktian demi nama TUHAN, Allahnya, sama seperti semua saudaranya, orang-orang Lewi, yang melayani TUHAN di sana,
125|ULANGAN 18:21|Jika sekiranya kamu berkata dalam hatimu: Bagaimanakah kami mengetahui perkataan yang tidak difirmankan TUHAN? —
126|ULANGAN 19:19|maka kamu harus memperlakukannya sebagaimana ia bermaksud memperlakukan saudaranya. Demikianlah harus kauhapuskan yang jahat itu dari tengah-tengahmu.
127|ULANGAN 20:11|Apabila kota itu menerima tawaran perdamaian itu dan dibukanya pintu gerbang bagimu, maka haruslah semua orang yang terdapat di situ melakukan pekerjaan rodi bagimu dan menjadi hamba kepadamu.
128|ULANGAN 23:20|Dari orang asing boleh engkau memungut bunga, tetapi dari saudaramu janganlah engkau memungut bunga — supaya TUHAN, Allahmu, memberkati engkau dalam segala usahamu di negeri yang engkau masuki untuk mendudukinya.”
129|ULANGAN 26:6|Ketika orang Mesir menganiaya dan menindas kami dan menyuruh kami melakukan pekerjaan yang berat,
130|ULANGAN 28:8|TUHAN akan memerintahkan berkat ke atasmu di dalam lumbungmu dan di dalam segala usahamu; Ia akan memberkati engkau di negeri yang diberikan kepadamu oleh TUHAN, Allahmu.
131|ULANGAN 28:20|TUHAN akan mendatangkan kutuk, huru-hara dan penghajaran ke antaramu dalam segala usaha yang kaukerjakan, sampai engkau punah dan binasa dengan segera karena jahat perbuatanmu, sebab engkau telah meninggalkan Aku.
132|ULANGAN 28:39|Kebun-kebun anggur akan kaubuat dan kauusahakan, tetapi engkau tidak akan meminum atau menyimpan anggur, sebab ulat akan memakannya.
133|ULANGAN 29:16|Sebab kamu ini tahu, bagaimana kita diam di tanah Mesir dan bagaimana kita berjalan dari tengah-tengah segala bangsa yang negerinya kamu lalui,
134|ULANGAN 32:4|Gunung Batu, yang pekerjaan-Nya sempurna, karena segala jalan-Nya adil, Allah yang setia, dengan tiada kecurangan, adil dan benar Dia.
135|ULANGAN 32:6|Demikianlah engkau mengadakan pembalasan terhadap TUHAN, hai bangsa yang bebal dan tidak bijaksana? Bukankah Ia Bapamu yang mencipta engkau, yang menjadikan dan menegakkan engkau?
136|ULANGAN 32:20|Ia berfirman: Aku hendak menyembunyikan wajah-Ku terhadap mereka, dan melihat bagaimana kesudahan mereka, sebab mereka itu suatu angkatan yang bengkok, anak-anak yang tidak mempunyai kesetiaan.
137|ULANGAN 32:29|Sekiranya mereka bijaksana, tentulah mereka mengerti hal ini, dan memperhatikan kesudahan mereka.
138|ULANGAN 32:30|Bagaimana mungkin satu orang dapat mengejar seribu orang, dan dua orang dapat membuat lari sepuluh ribu orang, kalau tidak gunung batu mereka telah menjual mereka, dan TUHAN telah menyerahkan mereka!
139|ULANGAN 34:9|Dan Yosua bin Nun penuh dengan roh kebijaksanaan, sebab Musa telah meletakkan tangannya ke atasnya. Sebab itu orang Israel mendengarkan dia dan melakukan seperti yang diperintahkan TUHAN kepada Musa.
140|YOSUA 2:12|Maka sekarang, bersumpahlah kiranya demi TUHAN, bahwa karena aku telah berlaku ramah terhadapmu, kamu juga akan berlaku ramah terhadap kaum keluargaku; dan berikanlah kepadaku suatu tanda yang dapat dipercaya,
141|YOSUA 9:7|ⓐ Tetapi berkatalah orang-orang Israel kepada orang-orang Hewi itu: “Barangkali kamu ini diam di tengah-tengah kami, bagaimana mungkin kami mengikat perjanjian dengan kamu?”
142|YOSUA 15:14|Dan Kaleb menghalau dari sana ketiga orang Enak, yakni Sesai, Ahiman dan Talmai, anak-anak Enak.
143|HAKIM-HAKIM 1:10|ⓐ Lalu suku Yehuda bergerak menyerang orang Kanaan yang diam di Hebron — nama Hebron dahulu adalah Kiryat-Arba — dan memukul kalah Sesai, Ahiman dan Talmai.
144|HAKIM-HAKIM 1:24|Ketika pengintai-pengintai itu melihat seorang keluar dari kota itu, maka berkatalah mereka kepadanya: “Tolong tunjukkan bagaimana kami dapat memasuki kota ini, maka kami akan memperlakukan engkau sebagai sahabat.”
145|HAKIM-HAKIM 1:25|Lalu ditunjukkannyalah kepada mereka bagaimana mereka dapat memasuki kota itu, dan mereka memukul kota itu dengan mata pedang, tetapi orang itu dengan seluruh kaumnya dibiarkan mereka pergi.
146|HAKIM-HAKIM 9:26|Sementara itu Gaal bin Ebed beserta saudara-saudaranya telah datang dan pindah ke kota Sikhem. Warga kota Sikhem percaya kepadanya,
147|HAKIM-HAKIM 11:20|Tetapi Sihon tidak percaya kepada orang Israel yang hendak berjalan melalui daerahnya itu, maka dikumpulkannyalah seluruh rakyatnya. Ia berkemah di Yahas, lalu berperang melawan orang Israel.
148|HAKIM-HAKIM 13:12|Lalu kata Manoah: “Dan apabila terjadi yang Kaukatakan itu, bagaimanakah nanti cara hidup anak itu dan tingkah lakunya?”
